,Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Trasmission,Price,Gov
14704,Hyundai,Accent,Sedan,Blue- Navy Blue,2014,Benzine,0 to 9999,1600 CC,Automatic,180.6,Red Sea
14705,Hyundai,Accent,Sedan,Gray,2008,Benzine,More than 200000,1000 - 1300 CC,Manual,92.0,Minya
14706,Hyundai,Accent,Sedan,Other Color,2002,Benzine,0 to 9999,1000 - 1300 CC,Manual,69.0,Cairo
14707,Hyundai,Accent,Sedan,Gray,2014,Benzine,140000 to 159999,1600 CC,Automatic,197.8,Cairo
14708,Hyundai,Accent,Sedan,Other Color,2009,Benzine,0 to 9999,1000 - 1300 CC,Manual,109.2,Alexandria
14709,Hyundai,Accent,Sedan,Silver,2007,Benzine,20000 to 29999,1000 - 1300 CC,Manual,74.8,Gharbia
14710,Hyundai,Accent,Sedan,Gray,2009,Benzine,180000 to 199999,1000 - 1300 CC,Manual,82.8,Cairo
14711,Hyundai,Accent,Sedan,Silver,2009,Benzine,180000 to 199999,1400 - 1500 CC,Manual,61.0,Suez
14712,Hyundai,Accent,Sedan,Other Color,2002,Benzine,10000 to 19999,1000 - 1300 CC,Manual,80.5,Cairo
14713,Hyundai,Accent,Sedan,Gray,2014,Benzine,More than 200000,1600 CC,Manual,166.8,Cairo
14714,Hyundai,Accent,Sedan,Red,2017,Benzine,90000 to 99999,1600 CC,Automatic,230.0,Qalyubia
14715,Hyundai,Accent,Sedan,Other Color,2003,Benzine,More than 200000,1400 - 1500 CC,Manual,78.2,Giza
14716,Hyundai,Accent,Sedan,Blue- Navy Blue,2001,Benzine,10000 to 19999,1400 - 1500 CC,Manual,57.5,Qalyubia
14717,Hyundai,Accent,Sedan,Red,2013,Benzine,80000 to 89999,1400 - 1500 CC,Automatic,178.2,Giza
14718,Hyundai,Accent,Sedan,Silver,2008,Benzine,180000 to 199999,1000 - 1300 CC,Manual,95.5,Qena
14719,Hyundai,Accent,Sedan,White,2007,Benzine,10000 to 19999,1400 - 1500 CC,Manual,57.5,Gharbia
14720,Hyundai,Accent,Sedan,Silver,2014,Benzine,90000 to 99999,1600 CC,Manual,149.5,Kafr al-Sheikh
14721,Hyundai,Accent,Sedan,Blue- Navy Blue,2002,Benzine,180000 to 199999,1400 - 1500 CC,Manual,74.8,Giza
14722,Hyundai,Accent,Sedan,Red,2003,Benzine,30000 to 39999,1400 - 1500 CC,Manual,40.2,Matruh
14723,Hyundai,Accent,Sedan,Other Color,2009,Benzine,180000 to 199999,1000 - 1300 CC,Manual,80.5,Alexandria
14724,Hyundai,Accent,Sedan,Other Color,2019,Benzine,90000 to 99999,1600 CC,Automatic,281.8,Giza
14725,Hyundai,Accent,Sedan,Other Color,2002,Benzine,40000 to 49999,1000 - 1300 CC,Manual,69.0,Cairo
14726,Hyundai,Accent,Sedan,Blue- Navy Blue,2009,Benzine,160000 to 179999,1000 - 1300 CC,Manual,69.0,Giza
14727,Hyundai,Accent,Sedan,Silver,2003,Benzine,0 to 9999,1400 - 1500 CC,Automatic,86.2,Cairo
14728,Hyundai,Accent,Sedan,Burgundy,2017,Benzine,120000 to 139999,1600 CC,Automatic,247.2,Giza
14729,Hyundai,Accent,Sedan,Other Color,2009,Benzine,10000 to 19999,1000 - 1300 CC,Manual,97.8,Giza
14730,Hyundai,Accent,Sedan,White,2008,Benzine,20000 to 29999,1400 - 1500 CC,Manual,80.5,Giza
14731,Hyundai,Accent,Sedan,Gold,2009,Benzine,20000 to 29999,1000 - 1300 CC,Manual,86.2,Cairo
14732,Hyundai,Accent,Sedan,Blue- Navy Blue,2003,Benzine,More than 200000,1000 - 1300 CC,Manual,69.0,Cairo
14733,Hyundai,Accent,Sedan,Blue- Navy Blue,2013,Benzine,90000 to 99999,1600 CC,Automatic,172.5,Cairo
14734,Hyundai,Accent,Sedan,Gray,2001,Benzine,10000 to 19999,1400 - 1500 CC,Manual,63.2,Qalyubia
14735,Hyundai,Accent,Sedan,Other Color,2002,Benzine,More than 200000,1400 - 1500 CC,Manual,84.0,Giza
14736,Hyundai,Accent,Sedan,Other Color,2011,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,152.9,Giza
14737,Hyundai,Accent,Sedan,Silver,2008,Benzine,10000 to 19999,1000 - 1300 CC,Manual,79.3,Kafr al-Sheikh
14738,Hyundai,Accent,Sedan,White,2010,Natural Gas,180000 to 199999,1400 - 1500 CC,Manual,86.2,Cairo
14739,Hyundai,Accent,Sedan,Gray,2001,Benzine,20000 to 29999,1400 - 1500 CC,Manual,63.2,Cairo
14740,Hyundai,Accent,Sedan,Green,2002,Benzine,More than 200000,1400 - 1500 CC,Manual,69.0,Qalyubia
14741,Hyundai,Accent,Sedan,Silver,2009,Benzine,More than 200000,1600 CC,Manual,120.8,Giza
14742,Hyundai,Accent,Sedan,Silver,2011,Benzine,More than 200000,1600 CC,Manual,138.0,Fayoum
14743,Hyundai,Accent,Sedan,Gold,2002,Benzine,More than 200000,1000 - 1300 CC,Manual,71.3,Monufia
14744,Hyundai,Accent,Sedan,Gold,2003,Benzine,10000 to 19999,1000 - 1300 CC,Manual,72.5,Gharbia
14745,Hyundai,Accent,Sedan,Gray,2014,Benzine,140000 to 159999,1600 CC,Manual,155.2,Cairo
14746,Hyundai,Accent,Sedan,Gold,2002,Benzine,0 to 9999,1000 - 1300 CC,Manual,74.8,Suez
14747,Hyundai,Accent,Sedan,White,2004,Natural Gas,140000 to 159999,1000 - 1300 CC,Manual,84.0,Port Said
14748,Hyundai,Accent,Sedan,Blue- Navy Blue,2021,Benzine,40000 to 49999,1600 CC,Automatic,339.2,Cairo
14749,Hyundai,Accent,Sedan,Silver,1997,Benzine,More than 200000,1000 - 1300 CC,Manual,74.8,Giza
14750,Hyundai,Accent,Sedan,Black,2018,Benzine,120000 to 139999,1600 CC,Automatic,253.0,Monufia
14751,Hyundai,Accent,Sedan,Gold,2003,Benzine,10000 to 19999,1000 - 1300 CC,Manual,51.8,Ismailia
14752,Hyundai,Accent,Sedan,Blue- Navy Blue,2009,Benzine,100000 to 119999,1000 - 1300 CC,Manual,78.2,Dakahlia
14753,Hyundai,Accent,Sedan,Other Color,2009,Benzine,More than 200000,1000 - 1300 CC,Manual,92.0,Cairo
14754,Hyundai,Accent,Sedan,Red,2018,Benzine,180000 to 199999,1600 CC,Automatic,258.8,Cairo
14755,Hyundai,Accent,Sedan,Black,2015,Benzine,10000 to 19999,1600 CC,Automatic,201.2,Giza
14756,Hyundai,Accent,Sedan,White,2015,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,198.9,Red Sea
14757,Hyundai,Accent,Sedan,Gold,2006,Benzine,160000 to 179999,1000 - 1300 CC,Manual,86.2,Cairo
14758,Hyundai,Accent,Sedan,Red,2011,Benzine,20000 to 29999,1600 CC,Manual,107.0,Cairo
14759,Hyundai,Accent,Sedan,Gold,2010,Benzine,0 to 9999,1600 CC,Manual,111.5,Dakahlia
14760,Hyundai,Accent,Sedan,Other Color,2009,Benzine,140000 to 159999,1000 - 1300 CC,Manual,126.5,Alexandria
14761,Hyundai,Accent,Sedan,Blue- Navy Blue,2009,Benzine,10000 to 19999,1000 - 1300 CC,Manual,87.4,Kafr al-Sheikh
14762,Hyundai,Accent,Sedan,Black,2016,Benzine,100000 to 119999,1000 - 1300 CC,Automatic,197.8,Cairo
14763,Hyundai,Accent,Sedan,Blue- Navy Blue,2005,Benzine,More than 200000,1400 - 1500 CC,Manual,63.2,Matruh
14764,Hyundai,Accent,Sedan,Other Color,2009,Benzine,10000 to 19999,1000 - 1300 CC,Manual,80.5,Suez
14765,Hyundai,Accent,Sedan,Silver,2009,Benzine,120000 to 139999,1000 - 1300 CC,Manual,97.8,Matruh
14766,Hyundai,Accent,Sedan,Gray,2022,Benzine,0 to 9999,1600 CC,Automatic,345.0,Cairo
14767,Hyundai,Accent,Sedan,Burgundy,2002,Benzine,More than 200000,1400 - 1500 CC,Manual,84.0,Beheira
14768,Hyundai,Accent,Sedan,Black,2014,Benzine,More than 200000,1600 CC,Automatic,184.0,Cairo
14769,Hyundai,Accent,Sedan,Burgundy,2003,Benzine,20000 to 29999,1000 - 1300 CC,Manual,80.5,Cairo
14770,Hyundai,Accent,Sedan,Red,2011,Benzine,160000 to 179999,1600 CC,Manual,149.5,Giza
14771,Hyundai,Accent,Sedan,Silver,2002,Benzine,30000 to 39999,1000 - 1300 CC,Manual,58.6,Cairo
14772,Hyundai,Accent,Sedan,Green,2008,Benzine,160000 to 179999,1000 - 1300 CC,Manual,86.2,Ismailia
14773,Hyundai,Accent,Sedan,Gold,2014,Benzine,140000 to 159999,1600 CC,Manual,148.3,Alexandria
14774,Hyundai,Accent,Sedan,Silver,2018,Benzine,100000 to 119999,1600 CC,Automatic,201.2,Giza
14775,Hyundai,Accent,Sedan,Gold,2003,Benzine,20000 to 29999,1400 - 1500 CC,Manual,72.5,Cairo
14776,Hyundai,Accent,Sedan,Gold,2002,Benzine,0 to 9999,1400 - 1500 CC,Manual,82.8,Dakahlia
14777,Hyundai,Accent,Sedan,Gray,2001,Benzine,10000 to 19999,1000 - 1300 CC,Manual,69.0,Ismailia
14778,Hyundai,Accent,Sedan,Silver,2014,Benzine,140000 to 159999,1600 CC,Automatic,155.2,Qalyubia
14779,Hyundai,Accent,Sedan,Silver,2012,Benzine,120000 to 139999,1400 - 1500 CC,Manual,138.0,Aswan
14780,Hyundai,Accent,Sedan,White,2003,Benzine,160000 to 179999,1400 - 1500 CC,Manual,69.0,Giza
14781,Hyundai,Accent,Sedan,Burgundy,2008,Benzine,More than 200000,1000 - 1300 CC,Manual,78.2,Cairo
14782,Hyundai,Accent,Sedan,White,2002,Benzine,140000 to 159999,1000 - 1300 CC,Manual,63.2,Aswan
14783,Hyundai,Accent,Sedan,Gold,2002,Benzine,140000 to 159999,1000 - 1300 CC,Manual,74.8,Dakahlia
14784,Hyundai,Accent,Sedan,Burgundy,2014,Benzine,100000 to 119999,1600 CC,Manual,155.2,Alexandria
14785,Hyundai,Accent,Sedan,Silver,2008,Benzine,More than 200000,1000 - 1300 CC,Manual,80.5,Qena
14786,Hyundai,Accent,Sedan,Silver,2002,Benzine,160000 to 179999,1000 - 1300 CC,Manual,82.8,Giza
14787,Hyundai,Accent,Sedan,White,2015,Benzine,90000 to 99999,1600 CC,Automatic,207.0,Cairo
14788,Hyundai,Accent,Sedan,Black,2014,Benzine,160000 to 179999,1600 CC,Manual,149.5,Cairo
14789,Hyundai,Accent,Sedan,White,2003,Benzine,140000 to 159999,1400 - 1500 CC,Manual,66.7,Alexandria
14790,Hyundai,Accent,Sedan,Gray,2009,Benzine,10000 to 19999,1000 - 1300 CC,Manual,80.5,Dakahlia
14791,Hyundai,Accent,Sedan,White,2013,Benzine,20000 to 29999,1600 CC,Manual,103.5,Cairo
14792,Hyundai,Accent,Sedan,Green,1999,Benzine,10000 to 19999,1400 - 1500 CC,Manual,59.8,Cairo
14793,Hyundai,Accent,Sedan,White,2008,Benzine,10000 to 19999,1400 - 1500 CC,Manual,69.0,Qalyubia
14794,Hyundai,Accent,Sedan,Gray,2003,Benzine,180000 to 199999,1400 - 1500 CC,Manual,69.0,Cairo
14795,Hyundai,Accent,Sedan,Red,2002,Benzine,20000 to 29999,1400 - 1500 CC,Manual,63.2,Gharbia
14796,Hyundai,Accent,Sedan,Silver,2013,Benzine,60000 to 69999,1400 - 1500 CC,Manual,178.2,Giza
14797,Hyundai,Accent,Sedan,Black,2013,Benzine,More than 200000,1600 CC,Manual,132.2,Qalyubia
14798,Hyundai,Accent,Sedan,White,2009,Benzine,160000 to 179999,1000 - 1300 CC,Manual,69.0,Kafr al-Sheikh
14799,Hyundai,Accent,Sedan,White,2014,Benzine,More than 200000,1600 CC,Automatic,184.0,Giza
14800,Hyundai,Accent,Sedan,Silver,2013,Benzine,80000 to 89999,1600 CC,Automatic,171.3,Cairo
14801,Hyundai,Accent,Sedan,Silver,2013,Benzine,More than 200000,1600 CC,Manual,134.6,Cairo
14802,Hyundai,Accent,Sedan,Silver,2014,Benzine,100000 to 119999,1600 CC,Manual,161.0,Giza
14803,Hyundai,Accent,Sedan,White,2015,Benzine,More than 200000,1600 CC,Automatic,207.0,Qalyubia
14804,Hyundai,Accent,Sedan,Green,2001,Benzine,70000 to 79999,1600 CC,Manual,72.5,Monufia
14805,Hyundai,Accent,Sedan,Black,2018,Benzine,80000 to 89999,1600 CC,Automatic,224.2,Cairo
14806,Hyundai,Accent,Sedan,Silver,2005,Benzine,20000 to 29999,1000 - 1300 CC,Manual,80.5,Qalyubia
14807,Hyundai,Accent,Sedan,Blue- Navy Blue,1998,Benzine,0 to 9999,1000 - 1300 CC,Manual,51.8,Port Said
14808,Hyundai,Accent,Sedan,Other Color,2002,Benzine,10000 to 19999,1400 - 1500 CC,Manual,69.0,Monufia
14809,Hyundai,Accent,Sedan,Black,2011,Benzine,70000 to 79999,1600 CC,Automatic,184.0,Cairo
14810,Hyundai,Accent,Sedan,White,2002,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,75.9,Ismailia
14811,Hyundai,Accent,Sedan,Blue- Navy Blue,2001,Benzine,0 to 9999,1400 - 1500 CC,Manual,66.7,Dakahlia
14812,Hyundai,Accent,Sedan,Black,2013,Benzine,90000 to 99999,1600 CC,Manual,155.2,Cairo
14813,Hyundai,Accent,Sedan,Blue- Navy Blue,1999,Benzine,More than 200000,1400 - 1500 CC,Manual,69.0,Alexandria
14814,Hyundai,Accent,Sedan,Red,2002,Benzine,120000 to 139999,1600 CC,Manual,55.2,Ismailia
14815,Hyundai,Accent,Sedan,Red,2019,Benzine,40000 to 49999,1600 CC,Automatic,327.8,Cairo
14816,Hyundai,Accent,Sedan,Gold,2004,Benzine,180000 to 199999,1000 - 1300 CC,Manual,80.5,Sharqia
14817,Hyundai,Accent,Sedan,Gray,2002,Benzine,90000 to 99999,1600 CC,Manual,66.7,Qalyubia
14818,Hyundai,Accent,Sedan,White,2004,Benzine,More than 200000,1400 - 1500 CC,Manual,63.2,Giza
14819,Hyundai,Accent,Sedan,Black,2013,Benzine,120000 to 139999,1600 CC,Automatic,161.0,Minya
14820,Hyundai,Accent,Sedan,Other Color,2009,Benzine,140000 to 159999,1600 CC,Automatic,156.4,Giza
14821,Hyundai,Accent,Sedan,Blue- Navy Blue,2018,Benzine,180000 to 199999,1600 CC,Automatic,207.0,Giza
14822,Hyundai,Accent,Sedan,Burgundy,2002,Benzine,0 to 9999,1400 - 1500 CC,Manual,66.1,Qalyubia
14823,Hyundai,Accent,Sedan,Other Color,2002,Benzine,0 to 9999,1000 - 1300 CC,Manual,97.8,Giza
14824,Hyundai,Accent,Sedan,Blue- Navy Blue,2013,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,170.2,Cairo
14825,Hyundai,Accent,Sedan,Silver,2003,Benzine,60000 to 69999,1000 - 1300 CC,Manual,80.5,Ismailia
14826,Hyundai,Accent,Sedan,Silver,2005,Benzine,160000 to 179999,1400 - 1500 CC,Manual,73.6,Cairo
14827,Hyundai,Accent,Sedan,Black,2015,Benzine,180000 to 199999,1600 CC,Automatic,181.7,Cairo
14828,Hyundai,Accent,Sedan,Gray,2002,Benzine,120000 to 139999,1000 - 1300 CC,Manual,86.2,Monufia
14829,Hyundai,Accent,Sedan,Gray,2004,Benzine,160000 to 179999,1000 - 1300 CC,Manual,72.5,Cairo
14830,Hyundai,Accent,Sedan,Blue- Navy Blue,2003,Benzine,More than 200000,1400 - 1500 CC,Manual,82.8,Cairo
14831,Hyundai,Accent,Sedan,Blue- Navy Blue,2002,Benzine,More than 200000,1400 - 1500 CC,Manual,66.7,Cairo
14832,Hyundai,Accent,Sedan,White,2021,Benzine,0 to 9999,1600 CC,Automatic,304.8,Luxor
14833,Hyundai,Accent,Sedan,Other Color,2009,Benzine,30000 to 39999,1000 - 1300 CC,Manual,86.2,Suez
14834,Hyundai,Accent,Sedan,White,2008,Benzine,20000 to 29999,1000 - 1300 CC,Manual,80.5,Dakahlia
14835,Hyundai,Accent,Sedan,White,2009,Natural Gas,20000 to 29999,1000 - 1300 CC,Manual,63.2,Giza
14836,Hyundai,Accent,Sedan,Gold,2015,Benzine,140000 to 159999,1600 CC,Automatic,203.6,Cairo
14837,Hyundai,Accent,Sedan,Gray,2003,Benzine,50000 to 59999,1000 - 1300 CC,Manual,69.0,Alexandria
14838,Hyundai,Accent,Sedan,White,2015,Benzine,More than 200000,1600 CC,Manual,143.8,Cairo
14839,Hyundai,Accent,Sedan,Silver,2014,Benzine,100000 to 119999,1600 CC,Automatic,201.2,Gharbia
14840,Hyundai,Accent,Sedan,Black,2009,Benzine,80000 to 89999,1000 - 1300 CC,Manual,86.2,Giza
14841,Hyundai,Accent,Sedan,Blue- Navy Blue,2019,Benzine,90000 to 99999,1600 CC,Automatic,287.5,Cairo
14842,Hyundai,Accent,Sedan,Silver,2015,Benzine,0 to 9999,1600 CC,Automatic,201.2,Qena
14843,Hyundai,Accent,Sedan,Silver,2008,Benzine,140000 to 159999,1000 - 1300 CC,Manual,78.2,Gharbia
14844,Hyundai,Accent,Sedan,Other Color,2005,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,86.2,Cairo
14845,Hyundai,Accent,Sedan,Blue- Navy Blue,2011,Benzine,140000 to 159999,1600 CC,Manual,129.9,Alexandria
14846,Hyundai,Accent,Sedan,Burgundy,2009,Benzine,180000 to 199999,1000 - 1300 CC,Manual,84.0,Damietta
14847,Hyundai,Accent,Sedan,Blue- Navy Blue,2003,Benzine,40000 to 49999,1000 - 1300 CC,Manual,69.0,Gharbia
14848,Hyundai,Accent,Sedan,Silver,2009,Benzine,20000 to 29999,1000 - 1300 CC,Manual,92.0,Ismailia
14849,Hyundai,Accent,Sedan,Silver,2009,Benzine,20000 to 29999,1000 - 1300 CC,Manual,86.2,Ismailia
14850,Hyundai,Avante,Sedan,Other Color,2009,Benzine,140000 to 159999,1600 CC,Automatic,166.8,Gharbia
14851,Hyundai,I10,Hatchback,Gray,2013,Benzine,10000 to 19999,1000 - 1300 CC,Manual,149.5,Beheira
14852,Hyundai,Avante,Sedan,Silver,2015,Benzine,10000 to 19999,1600 CC,Automatic,253.0,Beheira
14853,Hyundai,Avante,Sedan,Green,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,78.2,Cairo
14854,Hyundai,Avante,Sedan,White,1999,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,69.0,Port Said
14855,Hyundai,I10,Hatchback,Gray,2013,Benzine,120000 to 139999,1000 - 1300 CC,Manual,147.2,Damietta
14856,Hyundai,Avante,Sedan,Silver,2004,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,161.0,Alexandria
14857,Hyundai,I10,Hatchback,Burgundy,2019,Benzine,60000 to 69999,1000 - 1300 CC,Automatic,241.5,Alexandria
14858,Hyundai,I10,Hatchback,Silver,2013,Benzine,0 to 9999,1000 - 1300 CC,Manual,138.0,Alexandria
14859,Hyundai,Avante,Sedan,Silver,2007,Benzine,120000 to 139999,1600 CC,Automatic,184.0,Gharbia
14860,Hyundai,I10,Hatchback,Other Color,2018,Benzine,60000 to 69999,1000 - 1300 CC,Automatic,224.2,Red Sea
14861,Hyundai,I10,Hatchback,Gray,2017,Benzine,40000 to 49999,1400 - 1500 CC,Automatic,241.5,Suez
14862,Hyundai,Avante,Sedan,Other Color,2015,Benzine,160000 to 179999,1600 CC,Automatic,247.2,Cairo
14863,Hyundai,Avante,Sedan,Black,2010,Benzine,10000 to 19999,1600 CC,Automatic,210.4,Sharqia
14864,Hyundai,I10,Sedan,Other Color,2017,Benzine,90000 to 99999,1000 - 1300 CC,Automatic,201.2,Cairo
14865,Hyundai,Avante,Sedan,Other Color,2009,Benzine,10000 to 19999,1600 CC,Manual,143.8,Cairo
14866,Hyundai,I10,Hatchback,Silver,2019,Benzine,160000 to 179999,1000 - 1300 CC,Automatic,195.5,Cairo
14867,Hyundai,Avante,Sedan,Silver,2014,Benzine,120000 to 139999,1600 CC,Automatic,270.2,Sharqia
14868,Hyundai,I10,Hatchback,Gray,2014,Benzine,120000 to 139999,1000 - 1300 CC,Automatic,141.4,Cairo
14869,Hyundai,Avante,Sedan,Black,2011,Benzine,90000 to 99999,1600 CC,Automatic,189.8,Sharqia
14870,Hyundai,I10,Hatchback,Silver,2016,Benzine,50000 to 59999,1000 - 1300 CC,Manual,166.8,Beheira
14871,Hyundai,I10,Hatchback,Blue- Navy Blue,2012,Benzine,10000 to 19999,1000 - 1300 CC,Manual,140.3,Damietta
14872,Hyundai,Avante,Sedan,Black,2005,Benzine,20000 to 29999,1600 CC,Automatic,149.5,Minya
14873,Hyundai,Avante,Sedan,Other Color,2010,Benzine,120000 to 139999,1600 CC,Automatic,241.5,Gharbia
14874,Hyundai,Avante,Sedan,Silver,2006,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,166.8,Alexandria
14875,Hyundai,Avante,Sedan,Silver,2010,Benzine,80000 to 89999,1600 CC,Automatic,201.2,Sharqia
14876,Hyundai,I10,Hatchback,Red,2015,Benzine,80000 to 89999,1000 - 1300 CC,Manual,155.2,Cairo
14877,Hyundai,Avante,Sedan,White,2014,Benzine,80000 to 89999,1600 CC,Automatic,253.0,Gharbia
14878,Hyundai,Avante,Sedan,Silver,2004,Benzine,More than 200000,1600 CC,Automatic,161.0,Cairo
14879,Hyundai,I10,Hatchback,Black,2011,Benzine,120000 to 139999,1000 - 1300 CC,Manual,149.5,Cairo
14880,Hyundai,I10,Hatchback,Other Color,2013,Benzine,60000 to 69999,1000 - 1300 CC,Manual,149.5,Giza
14881,Hyundai,Avante,Sedan,Other Color,2008,Benzine,More than 200000,1600 CC,Automatic,149.5,Sharqia
14882,Hyundai,Avante,Sedan,Silver,2006,Benzine,100000 to 119999,1600 CC,Automatic,155.2,Alexandria
14883,Hyundai,Avante,Sedan,Silver,2015,Benzine,90000 to 99999,1600 CC,Automatic,218.5,Sharqia
14884,Hyundai,Avante,Sedan,White,2004,Benzine,120000 to 139999,1400 - 1500 CC,Manual,115.0,Gharbia
14885,Hyundai,Avante,Sedan,Silver,2012,Benzine,10000 to 19999,1600 CC,Automatic,171.3,Monufia
14886,Hyundai,I10,Hatchback,Gold,2011,Benzine,140000 to 159999,1000 - 1300 CC,Manual,132.2,Cairo
14887,Hyundai,Avante,Sedan,Silver,2010,Benzine,0 to 9999,1600 CC,Automatic,215.1,Gharbia
14888,Hyundai,Avante,Sedan,White,2016,Benzine,0 to 9999,1600 CC,Automatic,258.8,Sharqia
14889,Hyundai,Avante,Sedan,Silver,2012,Benzine,70000 to 79999,1600 CC,Automatic,189.8,Minya
14890,Hyundai,I10,Hatchback,Silver,2012,Benzine,140000 to 159999,1000 - 1300 CC,Manual,107.0,Ismailia
14891,Hyundai,Avante,Sedan,Black,2013,Benzine,20000 to 29999,1600 CC,Automatic,212.8,Giza
14892,Hyundai,Avante,Sedan,White,2014,Benzine,140000 to 159999,1600 CC,Automatic,241.5,Dakahlia
14893,Hyundai,Avante,Sedan,Black,2008,Benzine,160000 to 179999,1600 CC,Automatic,161.0,Sharqia
14894,Hyundai,I10,Hatchback,Gray,2014,Benzine,60000 to 69999,1000 - 1300 CC,Manual,126.5,Cairo
14895,Hyundai,Avante,Sedan,Silver,2005,Benzine,120000 to 139999,1600 CC,Automatic,161.0,Sohag
14896,Hyundai,I10,Hatchback,Red,2013,Benzine,60000 to 69999,1000 - 1300 CC,Manual,164.4,Giza
14897,Hyundai,Avante,Sedan,Black,2013,Benzine,100000 to 119999,1600 CC,Automatic,195.5,Qalyubia
14898,Hyundai,I10,Sedan,Other Color,2011,Benzine,140000 to 159999,1000 - 1300 CC,Manual,120.8,Cairo
14899,Hyundai,Avante,Sedan,Gray,2019,Benzine,80000 to 89999,1600 CC,Automatic,322.0,Ismailia
14900,Hyundai,Avante,Sedan,White,2014,Benzine,80000 to 89999,1600 CC,Automatic,247.2,Sharqia
14901,Hyundai,I10,Hatchback,Red,2019,Benzine,0 to 9999,1000 - 1300 CC,Automatic,212.8,Damietta
14902,Hyundai,I10,Hatchback,Silver,2011,Benzine,0 to 9999,1000 - 1300 CC,Manual,110.4,Giza
14903,Hyundai,I10,Hatchback,Black,2013,Benzine,100000 to 119999,1600 CC,Automatic,149.5,Beheira
14904,Hyundai,I10,Hatchback,Gray,2013,Benzine,50000 to 59999,1000 - 1300 CC,Manual,147.2,Damietta
14905,Hyundai,Avante,Sedan,Black,2014,Benzine,80000 to 89999,1600 CC,Automatic,224.2,Sharqia
14906,Hyundai,Avante,Sedan,White,2015,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,224.2,Beheira
14907,Hyundai,I10,Hatchback,Red,2013,Benzine,160000 to 179999,1000 - 1300 CC,Manual,109.2,Alexandria
14908,Hyundai,Avante,Sedan,Black,2011,Benzine,10000 to 19999,1600 CC,Automatic,241.5,Cairo
14909,Hyundai,I10,Hatchback,Gold,2013,Benzine,140000 to 159999,1000 - 1300 CC,Manual,115.0,Alexandria
14910,Hyundai,I10,Hatchback,Blue- Navy Blue,2011,Benzine,60000 to 69999,1000 - 1300 CC,Manual,120.8,Cairo
14911,Hyundai,Avante,Sedan,Silver,2007,Benzine,0 to 9999,1600 CC,Automatic,178.2,Minya
14912,Hyundai,Avante,Sedan,Blue- Navy Blue,2021,Benzine,10000 to 19999,1600 CC,Automatic,5.1,Fayoum
14913,Hyundai,Avante,Sedan,Silver,2010,Benzine,180000 to 199999,1600 CC,Automatic,258.8,Cairo
14914,Hyundai,I10,Hatchback,Gray,2013,Benzine,20000 to 29999,1000 - 1300 CC,Manual,138.0,Cairo
14915,Hyundai,I10,Hatchback,Gold,2011,Benzine,50000 to 59999,1000 - 1300 CC,Manual,123.0,Alexandria
14916,Hyundai,Avante,Sedan,Silver,2006,Benzine,180000 to 199999,1600 CC,Automatic,179.4,Gharbia
14917,Hyundai,I10,Hatchback,Gray,2015,Benzine,90000 to 99999,1000 - 1300 CC,Manual,143.8,Alexandria
14918,Hyundai,Avante,Sedan,Silver,2006,Benzine,140000 to 159999,1600 CC,Automatic,165.6,Gharbia
14919,Hyundai,I10,Hatchback,Other Color,2016,Benzine,100000 to 119999,1000 - 1300 CC,Automatic,161.0,Asyut
14920,Hyundai,Avante,Sedan,Silver,2006,Benzine,100000 to 119999,1600 CC,Automatic,161.0,Suez
14921,Hyundai,Avante,Sedan,White,2016,Benzine,70000 to 79999,1600 CC,Automatic,224.2,Sharqia
14922,Hyundai,I10,Hatchback,Beige,2018,Benzine,50000 to 59999,1000 - 1300 CC,Manual,172.5,Alexandria
14923,Hyundai,Avante,Sedan,White,2010,Benzine,10000 to 19999,1600 CC,Automatic,157.6,Sharqia
14924,Hyundai,I10,Hatchback,Black,2012,Benzine,80000 to 89999,1000 - 1300 CC,Manual,126.5,Alexandria
14925,Hyundai,Avante,Sedan,Silver,2011,Benzine,140000 to 159999,1600 CC,Automatic,241.5,Cairo
14926,Hyundai,Avante,Sedan,Silver,2004,Benzine,100000 to 119999,1600 CC,Automatic,161.0,Port Said
14927,Hyundai,Avante,Sedan,Silver,2004,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,163.3,Kafr al-Sheikh
14928,Hyundai,I10,Sedan,Other Color,2014,Benzine,100000 to 119999,1000 - 1300 CC,Manual,138.0,Cairo
14929,Hyundai,Avante,Sedan,Other Color,2003,Benzine,160000 to 179999,1600 CC,Automatic,155.2,Dakahlia
14930,Hyundai,Avante,Sedan,Silver,2007,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,178.2,Port Said
14931,Hyundai,Avante,Sedan,Other Color,2021,Benzine,30000 to 39999,1600 CC,Automatic,185.6,Alexandria
