Brand,Model,Color,Fuel,Kilometers,Trasmission,Price,Gov,Car Age
Chevrolet,Cruze,Gray,Benzine,9.0,Automatic,357.0,El Haram,8.0
Nissan,Qashqai,Dark red,Benzine,7.0,Automatic,680.0,Heliopolis,7.0
Daewoo,Nubira 2,Green,Benzine,10.0,Manual,185.0,Giza,16.0
Peugeot,406,Gold,Benzine,20.0,Automatic,180.0,Agamy,22.0
Chevrolet,Aveo,Gray,Benzine,21.0,Manual,200.0,Port Said,12.0
Jeep,Cherokee,Silver,Benzine,17.0,Automatic,590.0,Zagazig,13.0
Fiat,132,Silver,Benzine,0.0,Manual,35.0,Obour City,45.0
Byd,F3,Brown,Benzine,10.0,Manual,310.0,6 October,2.0
Jaguar,F-Pace,Dark blue,Benzine,6.0,Automatic,2950.0,Al Shorouk,3.0
Nissan,Sunny,Gold,Benzine,4.0,Automatic,430.0,Beni Suef,1.0
Toyota,Rumion,Dark blue,Benzine,1.0,Automatic,900.0,Damanhur,1.0
Hyundai,Elantra,Black,Natural Gas,20.0,Automatic,265.0,Ismailia,18.0
Chevrolet,Optra,Red,Benzine,8.0,Automatic,410.0,Banha,1.0
Fiat,Shahin,Gray,Benzine,0.0,Manual,47.0,Alexandria,28.0
Renault,Logan,Silver,Benzine,14.0,Automatic,250.0,El Haram,8.0
Hyundai,Verna,Silver,Natural Gas,10.0,Manual,330.0,Nasr city,4.0
Ford,Kuga,Blue,Benzine,6.0,Automatic,980.0,Nasr city,5.0
Lada,2106,White,Benzine,0.0,Manual,25.0,Alexandria,39.0
BMW,330,Black,Benzine,8.0,Automatic,1700.0,El Haram,6.0
Renault,Sandero Step Way,Red,Benzine,12.0,Automatic,350.0,Sheikh Zayed City,7.0
Geely,Emgrand 7,Dark red,Benzine,2.0,Manual,310.0,Qena,4.0
Volkswagen,Golf 2,White,Benzine,22.0,Manual,75.0,Heliopolis,31.0
Chevrolet,Optra,Dark red,Benzine,15.0,Automatic,320.0,Nasr city,6.0
Daewoo,Lanos,Blue,Benzine,25.0,Manual,105.0,Tanta,23.0
Peugeot,2008,Red,Benzine,4.0,Automatic,650.0,6 October,5.0
Renault,Kadjar,White,Benzine,3.0,Automatic,725.0,Al Shorouk,5.0
Hyundai,Tucson,Petroleum,Benzine,8.0,Automatic,1420.0,Cairo,2.0
Kia,Pride,Green,Benzine,14.0,Automatic,90.0,Cairo,24.0
Mitsubishi,Lancer EX Shark,White,Benzine,16.0,Automatic,450.0,Damietta,8.0
Opel,Corsa,Blue,Benzine,0.0,Manual,80.0,Faiyum,29.0
Nissan,Sunny,Gray,Benzine,1.0,Automatic,430.0,Cairo,2.0
Mitsubishi,Pajero,Black,Benzine,21.0,Automatic,650.0,Cairo,17.0
Kia,K8,Light grey,Benzine,17.0,Automatic,550.0,Helwan,5.0
Hyundai,IX 35,Black,Benzine,8.0,Automatic,685.0,Heliopolis,9.0
Byd,F3,Gray,Benzine,3.0,Manual,320.0,Giza,1.0
Chevrolet,Captiva,Silver,Benzine,0.0,Automatic,758.15,Nasr city,2.0
Toyota,C-HR,White,Benzine,8.0,Automatic,800.0,Sheikh Zayed City,6.0
BMW,318,Silver,Benzine,15.0,Automatic,520.0,Cairo,12.0
Chevrolet,Cruze,Cyan,Benzine,11.0,Manual,235.0,Alexandria,12.0
Byd,F3,White,Benzine,29.0,Manual,98.0,10th of Ramadan,12.0
Volkswagen,Passat,Blue,Benzine,15.0,Automatic,880.0,Tagamo3 - New Cairo,4.0
Suzuki,Maruti,Silver,Benzine,20.0,Manual,250.0,Agamy,16.0
Chery,Arrizo 5,Eggplant,Benzine,1.0,Manual,325.0,Hurghada,1.0
Peugeot,405,Red,Benzine,0.0,Manual,65.0,Cairo,28.0
Mercedes,E 200,Champagne,Benzine,36.0,Automatic,335.0,Shobra,26.0
MG,5,Light grey,Benzine,5.0,Automatic,580.0,Madinaty,1.0
Nissan,Sunny,Gray,Benzine,8.0,Automatic,365.0,Kafr el-Sheikh,8.0
Fiat,Shahin,White,Benzine,0.0,Manual,55.0,Monufia,30.0
Chevrolet,Cruze,Gray,Benzine,17.0,Automatic,260.0,Mansoura,13.0
Hyundai,Getz,Silver,Benzine,14.0,Automatic,280.0,Qena,15.0
Chery,Tiggo 3,Light grey,Benzine,2.0,CVT,510.0,Ain Shams,1.0
Hyundai,Verna,Black,Benzine,17.0,Manual,188.0,Nasr city,15.0
Kia,Cerato,Black,Benzine,0.0,Manual,245.0,Sheraton,15.0
Citroën,C5 Aircross,White,Benzine,0.0,Automatic,1330.0,Giza,0.0
Kia,Sportage,Mocha,Benzine,13.0,Automatic,935.0,6 October,6.0
Skoda,Felicia,Red,Benzine,0.0,Manual,61.04,Sharqia,28.0
BMW,523,Green,Benzine,10.0,Automatic,285.0,Alexandria,24.0
Skoda,Octavia A8,White,Benzine,6.0,Automatic,1225.0,Nasr city,2.0
Ford,Focus,Gray,Benzine,16.0,Automatic,325.0,Qena,9.0
Hyundai,Matrix,Dark blue,Benzine,20.0,Automatic,280.0,Tagamo3 - New Cairo,17.0
Kia,Grand Cerato,Light grey,Benzine,0.0,Automatic,950.0,Nasr city,1.0
Volkswagen,Tiguan,Dark red,Benzine,20.0,Manual,420.0,Sheikh Zayed City,15.0
Nissan,Sunny,Silver,Benzine,2.0,Automatic,470.0,Nasr city,1.0
Nissan,Sunny,Silver,Benzine,5.0,Automatic,400.0,Ismailia,3.0
BMW,318,Green,Benzine,21.0,Automatic,185.0,Cairo,30.0
Nissan,Qashqai,Black,Benzine,8.0,Automatic,650.0,Cairo,7.0
Lifan,620,Black,Benzine,2.0,Manual,125.0,6 October,13.0
Suzuki,Van,White,Benzine,20.0,Manual,150.0,Minya Al Qamh,8.0
Daewoo,Nubira 2,Cyan,Benzine,13.0,Automatic,140.0,Cairo,19.0
Chevrolet,Spark,Dark blue,Benzine,14.0,Manual,150.0,6 October,15.0
Honda,Civic,Silver,Benzine,2.0,Automatic,1150.0,Zamalek,2.0
Nissan,Sunny,Red,Benzine,7.0,Automatic,455.0,Tagamo3 - New Cairo,1.0
Nissan,Sunny,Mocha,Benzine,16.0,Automatic,300.0,Mansoura,7.0
Daewoo,Nubira 2,Gold,Benzine,16.0,Manual,135.0,Maadi,22.0
Saipa,Pride,Gray,Benzine,2.0,Manual,130.0,Cairo,9.0
Daewoo,Nubira 2,Gold,Benzine,19.0,Manual,155.0,Alexandria,19.0
Opel,Vectra,Red,Benzine,20.0,Automatic,135.0,Heliopolis,28.0
Chevrolet,Aveo,Black,Benzine,19.0,Manual,178.0,Cairo,15.0
MG,5,Silver,Benzine,9.0,Automatic,425.0,Cairo,2.0
Fiat,132,Cyan,Benzine,0.0,Manual,25.0,Nasr city,44.0
Mercedes,E 230,Black,Benzine,30.0,Automatic,770.0,Beni Suef,15.0
BMW,318,Gray,Benzine,9.0,Automatic,155.0,Cairo,22.0
Hyundai,Veloster,Orange,Benzine,9.0,Automatic,225.0,Cairo,11.0
Mitsubishi,Lancer Puma,Silver,Benzine,17.0,Manual,300.0,Cairo,16.0
Chevrolet,Caprice,Silver,Benzine,5.0,Automatic,190.0,6 October,35.0
Toyota,Corolla,Black,Benzine,15.0,Automatic,485.0,Kafr el-Sheikh,10.0
Peugeot,3008,Mocha,Benzine,4.0,Automatic,1280.0,Nasr city,3.0
Kia,Sportage,Blue,Benzine,5.0,Automatic,1310.0,Nasr city,2.0
Chery,Tiggo,Silver,Benzine,14.0,Automatic,327.0,Faiyum,6.0
Kia,Cerato,White,Benzine,4.0,Automatic,760.0,Zagazig,3.0
Nissan,Sunny,Bronze,Benzine,9.0,Automatic,340.0,Cairo,5.0
Hyundai,Accent,Black,Benzine,13.0,Manual,175.0,Cairo,17.0
Hyundai,Verna,Black,Benzine,12.0,Automatic,225.0,Shobra,10.0
Speranza,A516,Dark blue,Benzine,15.0,Manual,110.0,El Marg,16.0
Nissan,Sunny,Champagne,Benzine,11.0,Automatic,295.0,Cairo,15.0
Proton,Saga,Red,Benzine,3.0,Automatic,360.0,Dokki,2.0
Hyundai,Accent,Silver,Benzine,11.0,Automatic,315.0,Kafr el-Sheikh,12.0
Hyundai,IX 35,Red,Benzine,19.0,Automatic,550.0,6 October,9.0
Fiat,Shahin,White,Benzine,0.0,Manual,70.0,Cairo,21.0
Suzuki,Van,Red,Natural Gas,0.0,Manual,170.0,Cairo,7.0
Citroën,C Elysee,Petroleum,Benzine,21.0,Automatic,290.0,Cairo,9.0
Nissan,Sunny,Silver,Benzine,25.0,Automatic,275.0,El Minya,12.0
Fiat,128,Red,Benzine,0.0,Manual,37.0,Faiyum,35.0
Honda,HRV,Cyan,Benzine,21.0,Automatic,350.0,Port Said,18.0
Renault,Kadjar,Blue,Benzine,3.0,Automatic,830.0,Alexandria,2.0
Nissan,Sunny,Silver,Benzine,9.0,Automatic,410.0,Heliopolis,2.0
Hyundai,Matrix,Blue,Benzine,14.0,Automatic,300.0,Faqous,12.0
Volkswagen,Tiguan,White,Benzine,5.0,Automatic,1600.0,Alexandria,3.0
Hyundai,Verna,Light grey,Natural Gas,15.0,Manual,370.0,Ismailia,5.0
Isuzu,D max,Silver,Natural Gas,0.0,Manual,900.0,Faqous,1.0
Chevrolet,Cruze,Silver,Benzine,18.0,Automatic,350.0,6 October,8.0
Byd,F3,Silver,Benzine,0.0,Manual,370.0,Maadi,0.0
Toyota,Corolla,Silver,Benzine,19.0,Automatic,190.0,Sharqia,24.0
Renault,Fluence,Gray,Benzine,19.0,Automatic,360.0,6 October,10.0
Speranza,A516,Silver,Benzine,20.0,Manual,115.0,Imbaba,14.0
Chevrolet,Captiva,White,Benzine,4.0,Automatic,880.0,Tanta,2.0
Kia,Shuma,Black,Benzine,28.0,Manual,119.0,Al Shorouk,24.0
BMW,316,Black,Benzine,17.0,Manual,680.0,Alexandria,13.0
Kia,Xceed,White,Benzine,0.0,Automatic,1100.0,Aswan,1.0
Speranza,A620,Black,Benzine,8.0,Automatic,135.0,El Haram,16.0
Skoda,Fantasia,Black,Benzine,15.0,Automatic,470.0,Damietta,11.0
Jetour,X70,White,Benzine,3.0,Automatic,575.0,El Haram,2.0
Renault,Logan,Blue,Benzine,23.0,Manual,250.0,Helwan,8.0
Volkswagen,Beetle,Red,Benzine,13.0,Automatic,270.0,Cairo,19.0
Daihatsu,Terios,Silver,Benzine,10.0,Automatic,395.0,6 October,12.0
Toyota,Corolla,White,Benzine,19.0,Automatic,210.0,Dakahlia,30.0
Volkswagen,Beetle,Cyan,Benzine,0.0,Manual,25.0,Helwan,50.0
Renault,Logan,Petroleum,Benzine,6.0,Manual,170.0,Tanta,12.0
Nissan,Sunny,Silver,Benzine,25.0,Automatic,250.0,Giza,17.0
Kia,Picanto,Red,Benzine,9.0,Automatic,335.0,Maadi,10.0
Renault,Megane,Light grey,Benzine,11.0,Manual,200.0,6 October,14.0
Geely,EC7,Gray,Benzine,13.0,Manual,135.0,Heliopolis,8.0
Chevrolet,Optra,Dark blue,Benzine,2.0,Automatic,435.0,Alexandria,3.0
Hyundai,Elantra,Silver,Benzine,9.0,Automatic,300.0,Asyut,18.0
Fiat,131,White,Benzine,0.0,Automatic,43.0,Qena,42.0
Toyota,Corolla,Gold,Benzine,0.0,Automatic,1075.0,Tagamo3 - New Cairo,1.0
Opel,Insignia,Black,Benzine,13.0,Automatic,570.0,Nasr city,7.0
Fiat,128,Red,Benzine,0.0,Manual,28.0,Banha,46.0
Kia,Sportage,Light grey,Benzine,7.0,Automatic,950.0,Mit Ghamr,4.0
Renault,Sandero Step Way,Mocha,Benzine,12.0,Automatic,360.0,Alexandria,5.0
Hyundai,IX 35,White,Benzine,17.0,Automatic,620.0,Beheira,7.0
Nissan,Sunny,Bronze,Benzine,10.0,Automatic,285.0,Tagamo3 - New Cairo,9.0
BMW,X4,Gray,Benzine,5.0,Automatic,2200.0,Mohandessin,5.0
Speranza,A516,Black,Benzine,26.0,Manual,135.0,Alexandria,14.0
BMW,X1,Brown,Benzine,18.0,Automatic,600.0,10th of Ramadan,10.0
MG,6,Black,Benzine,6.0,Automatic,600.0,El Minya,3.0
Kia,Rio,Gray,Benzine,6.0,Manual,300.0,Suez,10.0
Renault,Megane,Black,Benzine,2.0,Automatic,750.0,El Mahalla,1.0
Renault,Logan,Petroleum,Benzine,24.0,Manual,140.0,Alexandria,13.0
Citroën,C3,Green,Benzine,18.0,Automatic,195.0,Tanta,19.0
Speranza,M12,Beige,Benzine,12.0,Manual,165.0,Cairo,9.0
Nissan,Sunny,Black,Benzine,10.0,Automatic,350.0,Kafr el-Sheikh,8.0
Mercedes,E 200,Black,Benzine,17.0,Automatic,1700.0,Mohandessin,8.0
Opel,Astra,White,Benzine,2.0,Automatic,580.0,Mohandessin,2.0
Geely,Imperial,Beige,Benzine,8.0,Automatic,285.0,Qalyub,4.0
Hyundai,Matrix,Dark blue,Benzine,16.0,Automatic,285.0,Cairo,17.0
Volkswagen,Tiguan,Blue,Benzine,0.0,Automatic,2150.0,Cairo,0.0
Mitsubishi,Lancer EX Shark,Red,Benzine,9.0,Automatic,490.0,Nasr city,6.0
Mitsubishi,Lancer Puma,Silver,Benzine,23.0,Automatic,235.0,Alexandria,15.0
MG,5,Black,Benzine,6.0,Automatic,540.0,Al Shorouk,2.0
Suzuki,Swift Dzire || Dzire,Gold,Benzine,2.0,Automatic,450.0,6 October,2.0
Audi,A4,Black,Benzine,0.0,Automatic,2250.0,Cairo,0.0
Chery,Arrizo 5,Gray,Benzine,5.0,Automatic,390.0,Al Shorouk,1.0
Mitsubishi,Lancer Puma,Silver,Benzine,0.0,Automatic,265.0,El Mahalla,16.0
Mercedes,E 200,Green,Benzine,29.0,Automatic,230.0,6 October,35.0
Speranza,A516,Dark red,Benzine,3.0,Manual,152.0,Obour City,12.0
Brilliance,Galena,Green,Benzine,32.0,Automatic,165.0,Alexandria,12.0
Honda,Civic,Black,Benzine,31.0,Automatic,350.0,6 October,15.0
Toyota,Corolla,Silver,Benzine,11.0,Automatic,530.0,Al Shorouk,10.0
Opel,Astra,Gray,Benzine,21.0,Automatic,450.0,6 October,7.0
Nissan,Sunny,Dark blue,Benzine,8.0,Automatic,300.0,El Manial,12.0
Byd,F3,White,Benzine,0.0,Automatic,120.0,El Salam City,11.0
Peugeot,505,Petroleum,Benzine,0.0,Automatic,95.0,El Minya,40.0
Hyundai,IX 35,Silver,Benzine,8.0,Automatic,610.0,El Minya,8.0
Honda,Civic,Red,Benzine,0.0,Manual,70.0,El Minya,40.0
Haval,Jolion,White,Benzine,0.0,Automatic,895.0,Alexandria,1.0
Volkswagen,Jetta,Cyan,Benzine,24.0,Automatic,470.0,Heliopolis,13.0
Peugeot,3008,Dark red,Benzine,6.0,Automatic,1400.0,Heliopolis,2.0
Mercedes,E 240,Black,Benzine,37.0,Automatic,540.0,Giza,20.0
Mazda,323,Light grey,Benzine,0.0,Manual,60.0,Ismailia,42.0
Mitsubishi,Lancer Puma,Red,Benzine,29.0,Automatic,300.0,Sheikh Zayed City,16.0
Hyundai,Accent,White,Benzine,14.0,Manual,87.0,Maadi,22.0
Fiat,131,Silver,Benzine,0.0,Manual,40.0,Mohandessin,42.0
Geely,Emgrand 7,Silver,Benzine,11.0,Manual,165.0,Qalyubia,8.0
Chevrolet,Pickup,Green,Natural Gas,40.0,Manual,115.0,Red Sea,30.0
Kia,Rio,Light grey,Benzine,19.0,Manual,250.0,El Haram,13.0
Opel,Vectra,Black,Benzine,20.0,Automatic,350.0,Alexandria,15.0
Hyundai,Accent RB,Gray,Benzine,15.0,Automatic,430.0,Mohandessin,4.0
Suzuki,Maruti,Silver,Benzine,5.0,Manual,90.0,Kafr el-Sheikh,10.0
MG,ZS,Blue,Benzine,12.0,Automatic,650.0,Cairo,3.0
Nissan,Sunny,Light grey,Benzine,8.0,Automatic,365.0,Cairo,2.0
Ford,Focus,Silver,Benzine,22.0,Automatic,310.0,Alexandria,8.0
Audi,Q3,Blue,Benzine,0.0,Automatic,2400.0,Sheraton,1.0
Lada,2107,White,Benzine,0.0,Manual,45.0,El Haram,14.0
Opel,Grandland,Silver,Benzine,10.0,Automatic,1025.0,Nasr city,2.0
Proton,Wira,White,Benzine,20.0,Manual,110.0,El Haram,19.0
Seat,Leon,White,Benzine,15.0,Automatic,700.0,Cairo,4.0
Chery,Tiggo,Dark red,Benzine,0.0,Automatic,170.0,Cairo,0.0
Chery,Tiggo,Silver,Benzine,5.0,Automatic,460.0,Cairo,2.0
Chery,Tiggo,Silver,Benzine,5.0,Automatic,470.0,Cairo,3.0
Mitsubishi,Lancer EX Shark,Silver,Benzine,9.0,Automatic,550.0,Cairo,7.0
Fiat,Polonez,Red,Benzine,0.0,Automatic,33.0,Cairo,39.0
Renault,Logan,Blue,Benzine,19.0,Automatic,270.0,Cairo,8.0
Hyundai,Elantra HD,Blue,Benzine,5.0,Automatic,580.0,Cairo,2.0
Nissan,Sunny,Black,Benzine,10.0,Automatic,350.0,6 October,7.0
Nissan,Sunny,Petroleum,Benzine,14.0,Automatic,335.0,Al Shorouk,13.0
Nissan,Sentra,Silver,Benzine,7.0,Automatic,550.0,Cairo,2.0
Fiat,Polonez,White,Benzine,0.0,Manual,30.0,Asyut,33.0
Fiat,127,Beige,Benzine,0.0,Manual,25.0,Suez,39.0
Skoda,Octavia A8,Red,Benzine,5.0,Automatic,1250.0,Alexandria,2.0
Nissan,Sunny,Silver,Benzine,15.0,Automatic,270.0,Cairo,7.0
Mercedes,E 280,Black,Benzine,24.0,Automatic,375.0,Beni Suef,27.0
Nissan,Sunny,Red,Benzine,3.0,Automatic,329.0,El Haram,3.0
Chevrolet,Optra,Red,Benzine,13.0,Manual,205.0,Beheira,15.0
Mercedes,200,White,Benzine,35.0,Automatic,65.0,Cairo,46.0
BMW,520,Mocha,Benzine,19.0,Automatic,1050.0,Al Shorouk,8.0
Byd,F3,Silver,Benzine,9.0,Manual,219.0,Shobra,5.0
Chevrolet,Optra,Silver,Benzine,8.0,Automatic,390.0,Mohandessin,3.0
Mitsubishi,Lancer,Blue,Benzine,35.0,Manual,90.0,Ras Gharib,30.0
Lada,2107,White,Benzine,0.0,Manual,35.0,Abu Kabir,21.0
Mitsubishi,Lancer EX Shark,Red,Benzine,16.0,Automatic,630.0,6 October,5.0
Kia,K3,Bronze,Benzine,13.0,Automatic,550.0,6 October,8.0
Chevrolet,Optra,Light grey,Benzine,10.0,Automatic,365.0,Cairo,4.0
Daewoo,Lanos,Red,Benzine,22.0,Automatic,153.0,Damietta,21.0
Mitsubishi,Lancer EX Shark,Gray,Benzine,9.0,Automatic,435.0,Mansoura,7.0
Hyundai,IX 35,White,Benzine,17.0,Automatic,630.0,Warraq,9.0
MG,5,White,Benzine,12.0,Automatic,530.0,Alexandria,2.0
MG,ZS,Red,Benzine,7.0,Automatic,600.0,Shobra,3.0
Lada,Granta,Blue,Benzine,2.0,Manual,260.0,El Manial,1.0
Mercedes,200,White,Benzine,0.0,Automatic,70.0,Cairo,45.0
Skoda,Rapid,Silver,Benzine,13.0,Automatic,450.0,Damietta,8.0
Suzuki,Swift,Dark blue,Benzine,5.0,Automatic,515.0,Alexandria,1.0
Opel,Astra,Black,Benzine,12.0,Automatic,420.0,Cairo,9.0
Speranza,A516,Blue,Benzine,21.0,Manual,110.0,Al Shorouk,13.0
Fiat,127,White,Benzine,0.0,Manual,22.0,6 October,39.0
Fiat,1100,White,Benzine,0.0,Manual,30.0,Ain Shams,39.0
Kia,Rio,Brown,Benzine,13.0,Automatic,350.0,Nasr city,9.0
Daewoo,Nubira 1,Blue,Benzine,17.0,Automatic,170.0,Maadi,24.0
Speranza,A516,Light grey,Hybrid,30.0,Automatic,115.0,Obour City,13.0
BMW,520,Black,Benzine,9.0,Automatic,150.0,Heliopolis,32.0
Hyundai,Elantra MD,Silver,Benzine,13.0,Automatic,298.0,Faqous,11.0
Nissan,Sunny,Mocha,Benzine,2.0,Automatic,429.0,Cairo,2.0
Chevrolet,Optra,Dark red,Benzine,1.0,Automatic,445.0,Heliopolis,4.0
Nissan,Sunny,Red,Benzine,20.0,Automatic,268.0,Sharqia,8.0
Daewoo,Nubira 2,Silver,Benzine,31.0,Manual,135.0,Sharqia,21.0
Kia,Rio,Mocha,Benzine,19.0,Automatic,390.0,Mansoura,9.0
Hyundai,Matrix,Petroleum,Benzine,19.0,Automatic,280.0,Mansoura,17.0
Peugeot,301,Black,Benzine,9.0,Automatic,500.0,Madinaty,3.0
Daihatsu,Charade,Red,Benzine,0.0,Automatic,70.0,Obour City,26.0
Chery,Arrizo 5,Black,Benzine,1.0,Manual,120.0,Cairo,0.0
Renault,Logan,Dark red,Benzine,17.0,Manual,140.0,Obour City,14.0
Chevrolet,Lanos,White,Benzine,30.0,Manual,100.0,Giza,14.0
Fiat,Tipo,Dark blue,Benzine,7.0,Automatic,640.0,Nasr city,3.0
Speranza,A516,Black,Benzine,0.0,Automatic,88.0,Suez,15.0
Kia,Rio,Blue,Benzine,7.0,Automatic,420.0,Heliopolis,9.0
Chery,Tiggo 3,Dark red,Benzine,4.0,Automatic,505.0,Heliopolis,1.0
Mercedes,B 160,Red,Benzine,9.0,Automatic,510.0,Heliopolis,12.0
MG,5,Silver,Benzine,1.0,Automatic,655.0,Heliopolis,1.0
Audi,Q7,White,Benzine,9.0,Automatic,1500.0,Heliopolis,11.0
Peugeot,508,White,Benzine,3.0,Automatic,1450.0,Cairo,1.0
Byd,F3,Silver,Benzine,8.0,Manual,268.0,Nasr city,4.0
Opel,Vectra,Dark red,Benzine,11.0,Manual,95.0,Giza,28.0
Nissan,Sunny,Silver,Benzine,8.0,Automatic,340.0,Qalyubia,4.0
Kia,Rio,Red,Benzine,19.0,Manual,150.0,El Salam City,20.0
BMW,320,Silver,Benzine,31.0,Automatic,470.0,Nasr city,15.0
Kia,Cerato,Light grey,Benzine,11.0,Automatic,455.0,Tagamo3 - New Cairo,8.0
Hyundai,Elantra MD,Dark red,Benzine,18.0,Automatic,460.0,Cairo,10.0
Hyundai,Tucson,Light grey,Benzine,8.0,Automatic,1050.0,Qena,4.0
Toyota,Corolla,Silver,Benzine,0.0,Automatic,980.0,Al Shorouk,1.0
BMW,X1,Gray,Benzine,6.0,Automatic,1100.0,Nasr city,4.0
Toyota,Corolla,White,Benzine,2.0,Automatic,950.0,Kafr el-Sheikh,2.0
Citroën,C5 Aircross,Black,Benzine,1.0,Automatic,1450.0,6 October,1.0
Peugeot,406,White,Benzine,17.0,Manual,135.0,Madinaty,25.0
Fiat,Doblo,White,Benzine,0.0,Manual,470.0,Al Shorouk,1.0
Jeep,Renegade,White,Benzine,1.0,Automatic,980.0,Alexandria,3.0
Hyundai,Verna,Black,Benzine,20.0,Automatic,240.0,Cairo,14.0
Audi,Q8,White,Benzine,3.0,Automatic,4750.0,6 October,1.0
Renault,Kadjar,Blue,Benzine,7.0,Automatic,820.0,Sheikh Zayed City,2.0
Fiat,Regata,White,Benzine,0.0,Manual,42.0,Nasr city,35.0
Speranza,Envy,Red,Benzine,14.0,Manual,195.0,6 October,6.0
Geely,Imperial,Gold,Benzine,0.0,Automatic,370.0,Giza,4.0
Daewoo,Lanos,Cyan,Benzine,20.0,Manual,175.0,6 October,10.0
Suzuki,Swift Dzire || Dzire,Dark blue,Benzine,5.0,Manual,380.0,Shobra,1.0
Kia,K3,Bronze,Benzine,16.0,Automatic,520.0,6 October,8.0
Geely,Maple,Gold,Benzine,10.0,Automatic,110.0,Helwan,17.0
Mercedes,E 350,Silver,Benzine,18.0,Automatic,750.0,Heliopolis,17.0
Daihatsu,SIRION,Dark red,Benzine,13.0,Automatic,188.0,Cairo,24.0
Nissan,Pathfinder,Silver,Benzine,13.0,Automatic,1000.0,Cairo,8.0
Hyundai,Tucson,Black,Benzine,13.0,Automatic,895.0,Tagamo3 - New Cairo,5.0
Kia,Cerato,Mocha,Benzine,20.0,Automatic,395.0,Kafr el-Sheikh,12.0
Daewoo,Lanos 2,Cyan,Benzine,0.0,Automatic,135.0,Faqous,17.0
BMW,520,Black,Benzine,18.0,Automatic,1000.0,El Haram,9.0
Peugeot,207,Silver,Benzine,13.0,Manual,200.0,Damietta,15.0
Speranza,A113,Light grey,Benzine,13.0,Manual,127.0,Beni Suef,15.0
Suzuki,Maruti,Silver,Benzine,3.0,Manual,82.0,Giza,13.0
Toyota,Fortuner,Petroleum,Benzine,0.0,Automatic,2600.0,Nasr city,0.0
Mercedes,CLA 200,White,Benzine,0.0,Automatic,2350.0,Nasr city,0.0
Byd,F3,White,Benzine,19.0,Manual,180.0,Cairo,7.0
Citroën,C5 Aircross,Black,Benzine,4.0,Automatic,1300.0,Nasr city,2.0
Kia,Sorento,Silver,Benzine,15.0,Automatic,470.0,Madinaty,16.0
Renault,Sandero Step Way,Red,Benzine,12.0,Manual,280.0,6 October,8.0
Chevrolet,Aveo,Dark blue,Benzine,18.0,Automatic,215.0,Faiyum,15.0
Nissan,Qashqai,Light grey,Benzine,15.0,Automatic,470.0,Kafr el-Sheikh,10.0
Nissan,Sunny,Silver,Benzine,3.0,Automatic,410.0,Damietta,1.0
Hyundai,Verna,Dark red,Benzine,12.0,Manual,250.0,Al Shorouk,4.0
Mercedes,E 200,Silver,Benzine,23.0,Manual,140.0,Sohag,41.0
Opel,Corsa,White,Benzine,3.0,Automatic,700.0,Sheikh Zayed City,1.0
Hyundai,Verna,Black,Benzine,9.0,Manual,280.0,Tanta,9.0
Fiat,Siena,Gray,Benzine,0.0,Manual,63.0,Cairo,19.0
Nissan,Sentra,Gray,Benzine,25.0,Automatic,485.0,Sheikh Zayed City,6.0
Lada,2017,Light grey,Benzine,9.0,Manual,65.0,Al Shorouk,16.0
Mitsubishi,Lancer EX Shark,Red,Benzine,10.0,Automatic,470.0,Tagamo3 - New Cairo,8.0
Kia,Picanto,Dark red,Benzine,11.0,Automatic,349.0,Ismailia,6.0
Emgrand,EC 7,Gold,Benzine,10.0,Manual,175.0,6 October,9.0
Hyundai,H1,Black,Benzine,50.0,Manual,250.0,Cairo,14.0
Nissan,Sunny,Gold,Benzine,10.0,Automatic,350.0,Alexandria,5.0
Renault,Megane,Black,Benzine,19.0,Automatic,185.0,Shibin el Kom,18.0
Daewoo,Nubira 2,Silver,Benzine,15.0,Manual,144.0,Mit Ghamr,18.0
Karry,Q22,Red,Benzine,14.0,Automatic,95.0,Sohag,6.0
Chevrolet,N300,Dark red,Benzine,7.0,Manual,250.0,Touhk,5.0
Chery,Tiggo 7,Dark blue,Benzine,1.0,Automatic,725.0,Asyut,1.0
Hyundai,Elantra MD,Silver,Benzine,9.0,Automatic,525.0,Port Said,10.0
Canghe || Changhe,M50 || M 50,Silver,Benzine,0.0,Manual,125.0,Warraq,14.0
Fiat,Tipo,Silver,Benzine,7.0,Manual,420.0,Damietta,3.0
Geely,Pandino,White,Benzine,18.0,Manual,135.0,Nasr city,8.0
Ssang Yong,Tivoli,Silver,Benzine,18.0,Automatic,450.0,Qena,7.0
Renault,Logan,Black,Benzine,13.0,Manual,175.0,Cairo,8.0
Opel,Astra,Silver,Benzine,24.0,Manual,145.0,Nasr city,23.0
Nissan,Sunny,Bronze,Benzine,1.0,Automatic,510.0,Kafr el-Sheikh,0.0
Daewoo,Lacetti,White,Benzine,20.0,Automatic,170.0,Kafr Shukr,18.0
Hyundai,Elantra,Red,Benzine,10.0,Automatic,90.0,Tanta,29.0
Fiat,Shahin,Dark red,Benzine,12.0,Manual,55.0,El Katameya,26.0
Hyundai,Verna,Black,Benzine,12.0,Manual,260.0,Alexandria,7.0
Chevrolet,Captiva,White,Benzine,4.0,Automatic,820.0,Gharbia,3.0
Peugeot,3008,White,Benzine,7.0,Automatic,1350.0,Alexandria,3.0
Jeep,Wrangler,Dark red,Benzine,11.0,Automatic,1000.0,Alexandria,8.0
