Brand,Model,Fuel,Car Age,Trasmission,Kilometers Group,Gov,Price,grouping
Skoda,Octavia A4,Benzine,20.0,Automatic,15.0,10th of Ramadan,200.0,Skoda Octavia A4 Benzine Automatic 20.0 15.0
Skoda,Octavia A4,Benzine,20.0,Automatic,15.0,Qalyub,230.0,Skoda Octavia A4 Benzine Automatic 20.0 15.0
Skoda,Octavia A4,Benzine,20.0,Automatic,15.0,Rosetta,255.0,Skoda Octavia A4 Benzine Automatic 20.0 15.0
Skoda,Octavia A4,Benzine,20.0,Automatic,25.0,Cairo,180.0,Skoda Octavia A4 Benzine Automatic 20.0 25.0
Skoda,Octavia A4,Benzine,20.0,Manual,15.0,El Haram,230.0,Skoda Octavia A4 Benzine Manual 20.0 15.0
Skoda,Octavia A4,Benzine,21.0,Automatic,10.0,Amreya,230.0,Skoda Octavia A4 Benzine Automatic 21.0 10.0
Skoda,Octavia A4,Benzine,21.0,Automatic,15.0,Mansoura,218.0,Skoda Octavia A4 Benzine Automatic 21.0 15.0
Skoda,Octavia A4,Benzine,21.0,Automatic,15.0,Shobra,220.0,Skoda Octavia A4 Benzine Automatic 21.0 15.0
Skoda,Octavia A4,Benzine,21.0,Automatic,20.0,Tagamo3 - New Cairo,185.0,Skoda Octavia A4 Benzine Automatic 21.0 20.0
Skoda,Octavia A4,Benzine,21.0,Manual,5.0,Beheira,217.0,Skoda Octavia A4 Benzine Manual 21.0 5.0
Skoda,Octavia A4,Benzine,21.0,Manual,20.0,Alexandria,165.0,Skoda Octavia A4 Benzine Manual 21.0 20.0
Skoda,Octavia A4,Benzine,22.0,Manual,10.0,Heliopolis,180.0,Skoda Octavia A4 Benzine Manual 22.0 10.0
Skoda,Octavia A4,Benzine,22.0,Manual,10.0,Ismailia,160.0,Skoda Octavia A4 Benzine Manual 22.0 10.0
Skoda,Octavia A4,Benzine,22.0,Manual,35.0,Cairo,195.0,Skoda Octavia A4 Benzine Manual 22.0 35.0
Skoda,Octavia A4,Benzine,23.0,Automatic,15.0,6 October,205.0,Skoda Octavia A4 Benzine Automatic 23.0 15.0
Skoda,Octavia A4,Benzine,23.0,Automatic,15.0,El Mahalla,220.0,Skoda Octavia A4 Benzine Automatic 23.0 15.0
Skoda,Octavia A4,Benzine,23.0,Automatic,15.0,Suez,185.0,Skoda Octavia A4 Benzine Automatic 23.0 15.0
Skoda,Octavia A4,Benzine,23.0,Automatic,20.0,Beni Suef,230.0,Skoda Octavia A4 Benzine Automatic 23.0 20.0
Skoda,Octavia A4,Benzine,23.0,Automatic,25.0,Touhk,190.0,Skoda Octavia A4 Benzine Automatic 23.0 25.0
Skoda,Octavia A4,Benzine,23.0,Manual,0.0,Alexandria,195.0,Skoda Octavia A4 Benzine Manual 23.0 0.0
Skoda,Octavia A4,Benzine,23.0,Manual,0.0,El Minya,150.0,Skoda Octavia A4 Benzine Manual 23.0 0.0
Skoda,Octavia A4,Benzine,23.0,Manual,10.0,Alexandria,170.0,Skoda Octavia A4 Benzine Manual 23.0 10.0
Skoda,Octavia A4,Benzine,23.0,Manual,10.0,Helwan,200.0,Skoda Octavia A4 Benzine Manual 23.0 10.0
Skoda,Octavia A4,Benzine,23.0,Manual,15.0,Alexandria,195.0,Skoda Octavia A4 Benzine Manual 23.0 15.0
Skoda,Octavia A4,Benzine,23.0,Manual,15.0,El Mahalla,175.0,Skoda Octavia A4 Benzine Manual 23.0 15.0
Skoda,Octavia A4,Benzine,23.0,Manual,15.0,Sohag,190.0,Skoda Octavia A4 Benzine Manual 23.0 15.0
Skoda,Octavia A4,Benzine,23.0,Manual,20.0,Cairo,198.0,Skoda Octavia A4 Benzine Manual 23.0 20.0
Skoda,Octavia A4,Benzine,23.0,Manual,20.0,Kafr El Zayat,180.0,Skoda Octavia A4 Benzine Manual 23.0 20.0
Skoda,Octavia A4,Benzine,23.0,Manual,25.0,Alexandria,200.0,Skoda Octavia A4 Benzine Manual 23.0 25.0
Skoda,Octavia A4,Benzine,23.0,Manual,30.0,Agamy,155.0,Skoda Octavia A4 Benzine Manual 23.0 30.0
Skoda,Octavia A4,Benzine,23.0,Manual,30.0,Cairo,155.0,Skoda Octavia A4 Benzine Manual 23.0 30.0
Skoda,Octavia A4,Benzine,24.0,Automatic,0.0,El Minya,175.0,Skoda Octavia A4 Benzine Automatic 24.0 0.0
Skoda,Octavia A4,Benzine,24.0,Automatic,5.0,El Haram,190.0,Skoda Octavia A4 Benzine Automatic 24.0 5.0
Skoda,Octavia A4,Benzine,24.0,Automatic,10.0,Cairo,235.0,Skoda Octavia A4 Benzine Automatic 24.0 10.0
Skoda,Octavia A4,Benzine,24.0,Automatic,10.0,Shobra,210.0,Skoda Octavia A4 Benzine Automatic 24.0 10.0
Skoda,Octavia A4,Benzine,24.0,Automatic,15.0,Giza,158.0,Skoda Octavia A4 Benzine Automatic 24.0 15.0
Skoda,Octavia A4,Benzine,24.0,Automatic,15.0,Sohag,175.0,Skoda Octavia A4 Benzine Automatic 24.0 15.0
Skoda,Octavia A4,Benzine,24.0,Manual,0.0,Beni Suef,140.0,Skoda Octavia A4 Benzine Manual 24.0 0.0
Skoda,Octavia A4,Benzine,24.0,Manual,0.0,Cairo,150.0,Skoda Octavia A4 Benzine Manual 24.0 0.0
Skoda,Octavia A4,Benzine,24.0,Manual,15.0,Cairo,180.0,Skoda Octavia A4 Benzine Manual 24.0 15.0
Skoda,Octavia A4,Benzine,24.0,Manual,20.0,Cairo,175.0,Skoda Octavia A4 Benzine Manual 24.0 20.0
Skoda,Octavia A4,Benzine,24.0,Manual,20.0,Port Said,190.0,Skoda Octavia A4 Benzine Manual 24.0 20.0
Skoda,Octavia A4,Benzine,24.0,Manual,25.0,Maadi,175.0,Skoda Octavia A4 Benzine Manual 24.0 25.0
Skoda,Octavia A4,Benzine,25.0,Automatic,5.0,Alexandria,180.0,Skoda Octavia A4 Benzine Automatic 25.0 5.0
Skoda,Octavia A4,Benzine,25.0,Automatic,10.0,Sheikh Zayed City,195.0,Skoda Octavia A4 Benzine Automatic 25.0 10.0
Skoda,Octavia A4,Benzine,25.0,Manual,0.0,Cairo,155.0,Skoda Octavia A4 Benzine Manual 25.0 0.0
Skoda,Octavia A4,Benzine,25.0,Manual,0.0,Kafr el-Sheikh,175.0,Skoda Octavia A4 Benzine Manual 25.0 0.0
Skoda,Octavia A4,Benzine,25.0,Manual,15.0,El Haram,138.0,Skoda Octavia A4 Benzine Manual 25.0 15.0
Skoda,Octavia A4,Benzine,25.0,Manual,15.0,El Minya,120.0,Skoda Octavia A4 Benzine Manual 25.0 15.0
Skoda,Octavia A4,Benzine,25.0,Manual,15.0,Giza,135.0,Skoda Octavia A4 Benzine Manual 25.0 15.0
Skoda,Octavia A4,Benzine,25.0,Manual,20.0,Alexandria,175.0,Skoda Octavia A4 Benzine Manual 25.0 20.0
Skoda,Octavia A4,Benzine,25.0,Manual,25.0,6 October,143.0,Skoda Octavia A4 Benzine Manual 25.0 25.0
Skoda,Octavia A4,Benzine,25.0,Manual,25.0,Agamy,177.0,Skoda Octavia A4 Benzine Manual 25.0 25.0
Skoda,Octavia A4,Benzine,25.0,Manual,25.0,Alexandria,170.0,Skoda Octavia A4 Benzine Manual 25.0 25.0
Skoda,Octavia A4,Benzine,25.0,Manual,25.0,El Minya,165.0,Skoda Octavia A4 Benzine Manual 25.0 25.0
Skoda,Octavia A4,Benzine,25.0,Manual,25.0,Faiyum,187.5,Skoda Octavia A4 Benzine Manual 25.0 25.0
Skoda,Octavia A4,Benzine,25.0,Manual,25.0,Sharm el-Sheikh,185.0,Skoda Octavia A4 Benzine Manual 25.0 25.0
Skoda,Octavia A4,Benzine,25.0,Manual,30.0,Monufia,195.0,Skoda Octavia A4 Benzine Manual 25.0 30.0
Skoda,Octavia A4,Benzine,26.0,Manual,10.0,Cairo,150.0,Skoda Octavia A4 Benzine Manual 26.0 10.0
Skoda,Octavia A4,Benzine,26.0,Manual,25.0,Gharbia,170.0,Skoda Octavia A4 Benzine Manual 26.0 25.0
Skoda,Octavia A4,Natural Gas,17.0,Automatic,25.0,Ismailia,195.0,Skoda Octavia A4 Natural Gas Automatic 17.0 25.0
Skoda,Octavia A5,Benzine,11.0,Automatic,10.0,Gharbia,525.0,Skoda Octavia A5 Benzine Automatic 11.0 10.0
Skoda,Octavia A5,Benzine,13.0,Automatic,10.0,Tagamo3 - New Cairo,350.0,Skoda Octavia A5 Benzine Automatic 13.0 10.0
Skoda,Octavia A5,Benzine,14.0,Automatic,5.0,Beni Suef,380.0,Skoda Octavia A5 Benzine Automatic 14.0 5.0
Skoda,Octavia A5,Benzine,14.0,Automatic,10.0,El Mahalla,410.0,Skoda Octavia A5 Benzine Automatic 14.0 10.0
Skoda,Octavia A5,Benzine,14.0,Automatic,15.0,Alexandria,345.0,Skoda Octavia A5 Benzine Automatic 14.0 15.0
Skoda,Octavia A5,Benzine,14.0,Automatic,20.0,6 October,280.0,Skoda Octavia A5 Benzine Automatic 14.0 20.0
Skoda,Octavia A5,Benzine,15.0,Automatic,15.0,Beheira,375.0,Skoda Octavia A5 Benzine Automatic 15.0 15.0
Skoda,Octavia A5,Benzine,15.0,Automatic,15.0,Mansoura,320.0,Skoda Octavia A5 Benzine Automatic 15.0 15.0
Skoda,Octavia A5,Benzine,15.0,Automatic,20.0,Alexandria,270.0,Skoda Octavia A5 Benzine Automatic 15.0 20.0
Skoda,Octavia A5,Benzine,15.0,Automatic,20.0,Hurghada,285.0,Skoda Octavia A5 Benzine Automatic 15.0 20.0
Skoda,Octavia A5,Benzine,15.0,Automatic,20.0,Mansoura,280.0,Skoda Octavia A5 Benzine Automatic 15.0 20.0
Skoda,Octavia A5,Benzine,15.0,Automatic,25.0,Hurghada,300.0,Skoda Octavia A5 Benzine Automatic 15.0 25.0
Skoda,Octavia A5,Benzine,15.0,Automatic,30.0,Obour City,320.0,Skoda Octavia A5 Benzine Automatic 15.0 30.0
Skoda,Octavia A5,Benzine,15.0,Automatic,30.0,Qalyubia,290.0,Skoda Octavia A5 Benzine Automatic 15.0 30.0
Skoda,Octavia A5,Benzine,16.0,Automatic,5.0,Tanta,290.0,Skoda Octavia A5 Benzine Automatic 16.0 5.0
Skoda,Octavia A5,Benzine,16.0,Automatic,10.0,Cairo,335.0,Skoda Octavia A5 Benzine Automatic 16.0 10.0
Skoda,Octavia A5,Benzine,16.0,Automatic,10.0,El Mahalla,315.0,Skoda Octavia A5 Benzine Automatic 16.0 10.0
Skoda,Octavia A5,Benzine,16.0,Automatic,10.0,Maadi,300.0,Skoda Octavia A5 Benzine Automatic 16.0 10.0
Skoda,Octavia A5,Benzine,16.0,Automatic,15.0,Ain Shams,285.0,Skoda Octavia A5 Benzine Automatic 16.0 15.0
Skoda,Octavia A5,Benzine,16.0,Automatic,15.0,Cairo,350.0,Skoda Octavia A5 Benzine Automatic 16.0 15.0
Skoda,Octavia A5,Benzine,16.0,Automatic,20.0,6 October,295.0,Skoda Octavia A5 Benzine Automatic 16.0 20.0
Skoda,Octavia A5,Benzine,16.0,Automatic,20.0,Asyut,320.0,Skoda Octavia A5 Benzine Automatic 16.0 20.0
Skoda,Octavia A5,Benzine,16.0,Automatic,20.0,El Haram,350.0,Skoda Octavia A5 Benzine Automatic 16.0 20.0
Skoda,Octavia A5,Benzine,16.0,Automatic,20.0,Gharbia,330.0,Skoda Octavia A5 Benzine Automatic 16.0 20.0
Skoda,Octavia A5,Benzine,16.0,Automatic,20.0,Heliopolis,350.0,Skoda Octavia A5 Benzine Automatic 16.0 20.0
Skoda,Octavia A5,Benzine,16.0,Automatic,30.0,Cairo,300.0,Skoda Octavia A5 Benzine Automatic 16.0 30.0
Skoda,Octavia A5,Benzine,16.0,Automatic,45.0,Cairo,310.0,Skoda Octavia A5 Benzine Automatic 16.0 45.0
Skoda,Octavia A5,Benzine,16.0,Manual,10.0,Alexandria,235.0,Skoda Octavia A5 Benzine Manual 16.0 10.0
Skoda,Octavia A5,Benzine,17.0,Automatic,10.0,Cairo,325.0,Skoda Octavia A5 Benzine Automatic 17.0 10.0
Skoda,Octavia A5,Benzine,17.0,Automatic,10.0,Shibin el Kom,280.0,Skoda Octavia A5 Benzine Automatic 17.0 10.0
Skoda,Octavia A5,Benzine,17.0,Automatic,15.0,Cairo,310.0,Skoda Octavia A5 Benzine Automatic 17.0 15.0
Skoda,Octavia A5,Benzine,17.0,Automatic,15.0,Dakahlia,300.0,Skoda Octavia A5 Benzine Automatic 17.0 15.0
Skoda,Octavia A5,Benzine,17.0,Automatic,15.0,Gharbia,330.0,Skoda Octavia A5 Benzine Automatic 17.0 15.0
Skoda,Octavia A5,Benzine,17.0,Automatic,15.0,Giza,360.0,Skoda Octavia A5 Benzine Automatic 17.0 15.0
Skoda,Octavia A5,Benzine,17.0,Automatic,15.0,Qena,270.0,Skoda Octavia A5 Benzine Automatic 17.0 15.0
Skoda,Octavia A5,Benzine,17.0,Automatic,20.0,Dakahlia,360.0,Skoda Octavia A5 Benzine Automatic 17.0 20.0
Skoda,Octavia A5,Benzine,17.0,Automatic,25.0,10th of Ramadan,260.0,Skoda Octavia A5 Benzine Automatic 17.0 25.0
Skoda,Octavia A5,Benzine,17.0,Automatic,25.0,Shibin el Kom,285.0,Skoda Octavia A5 Benzine Automatic 17.0 25.0
Skoda,Octavia A5,Benzine,17.0,Automatic,30.0,Nasr city,270.0,Skoda Octavia A5 Benzine Automatic 17.0 30.0
Skoda,Octavia A5,Benzine,17.0,Automatic,35.0,El Minya,300.0,Skoda Octavia A5 Benzine Automatic 17.0 35.0
Skoda,Octavia A5,Benzine,17.0,Manual,0.0,Obour City,170.0,Skoda Octavia A5 Benzine Manual 17.0 0.0
Skoda,Octavia A5,Benzine,17.0,Manual,25.0,Banha,270.0,Skoda Octavia A5 Benzine Manual 17.0 25.0
Skoda,Octavia A5,Benzine,18.0,Automatic,15.0,Helwan,240.0,Skoda Octavia A5 Benzine Automatic 18.0 15.0
Skoda,Octavia A5,Benzine,18.0,Automatic,15.0,Port Said,350.0,Skoda Octavia A5 Benzine Automatic 18.0 15.0
Skoda,Octavia A5,Benzine,18.0,Manual,0.0,Alexandria,265.0,Skoda Octavia A5 Benzine Manual 18.0 0.0
Skoda,Octavia A5,Benzine,18.0,Manual,10.0,Abu Qir,300.0,Skoda Octavia A5 Benzine Manual 18.0 10.0
Skoda,Octavia A5,Benzine,18.0,Manual,10.0,Alexandria,280.0,Skoda Octavia A5 Benzine Manual 18.0 10.0
Skoda,Octavia A5,Benzine,18.0,Manual,25.0,Beheira,250.0,Skoda Octavia A5 Benzine Manual 18.0 25.0
Skoda,Octavia A7,Benzine,3.0,Automatic,0.0,El Mahalla,900.0,Skoda Octavia A7 Benzine Automatic 3.0 0.0
Skoda,Octavia A7,Benzine,3.0,Automatic,0.0,Shibin el Kom,870.0,Skoda Octavia A7 Benzine Automatic 3.0 0.0
Skoda,Octavia A7,Benzine,3.0,Automatic,5.0,Giza,925.0,Skoda Octavia A7 Benzine Automatic 3.0 5.0
Skoda,Octavia A7,Benzine,3.0,Automatic,5.0,Ismailia,800.0,Skoda Octavia A7 Benzine Automatic 3.0 5.0
Skoda,Octavia A7,Benzine,3.0,Automatic,5.0,Obour City,1070.0,Skoda Octavia A7 Benzine Automatic 3.0 5.0
Skoda,Octavia A7,Benzine,3.0,Automatic,10.0,Obour City,650.0,Skoda Octavia A7 Benzine Automatic 3.0 10.0
Skoda,Octavia A7,Benzine,3.0,Automatic,15.0,Red Sea,750.0,Skoda Octavia A7 Benzine Automatic 3.0 15.0
Skoda,Octavia A7,Benzine,3.0,Manual,5.0,Heliopolis,930.0,Skoda Octavia A7 Benzine Manual 3.0 5.0
Skoda,Octavia A7,Benzine,4.0,Automatic,5.0,Nasr city,890.0,Skoda Octavia A7 Benzine Automatic 4.0 5.0
Skoda,Octavia A7,Benzine,4.0,Automatic,20.0,Cairo,870.0,Skoda Octavia A7 Benzine Automatic 4.0 20.0
Skoda,Octavia A7,Benzine,5.0,Automatic,5.0,Maadi,650.0,Skoda Octavia A7 Benzine Automatic 5.0 5.0
Skoda,Octavia A7,Benzine,5.0,Automatic,10.0,Nasr city,700.0,Skoda Octavia A7 Benzine Automatic 5.0 10.0
Skoda,Octavia A7,Benzine,5.0,Automatic,10.0,Tagamo3 - New Cairo,900.0,Skoda Octavia A7 Benzine Automatic 5.0 10.0
Skoda,Octavia A7,Benzine,6.0,Automatic,10.0,Madinaty,640.0,Skoda Octavia A7 Benzine Automatic 6.0 10.0
Skoda,Octavia A7,Benzine,6.0,Automatic,10.0,Sheikh Zayed City,510.0,Skoda Octavia A7 Benzine Automatic 6.0 10.0
Skoda,Octavia A7,Benzine,7.0,Automatic,0.0,Dakahlia,500.0,Skoda Octavia A7 Benzine Automatic 7.0 0.0
Skoda,Octavia A7,Benzine,7.0,Automatic,5.0,El Haram,725.0,Skoda Octavia A7 Benzine Automatic 7.0 5.0
Skoda,Octavia A7,Benzine,7.0,Automatic,5.0,Madinaty,570.0,Skoda Octavia A7 Benzine Automatic 7.0 5.0
Skoda,Octavia A7,Benzine,7.0,Automatic,10.0,Alexandria,780.0,Skoda Octavia A7 Benzine Automatic 7.0 10.0
Skoda,Octavia A7,Benzine,7.0,Automatic,10.0,Gharbia,685.0,Skoda Octavia A7 Benzine Automatic 7.0 10.0
Skoda,Octavia A7,Benzine,7.0,Automatic,15.0,Mansoura,650.0,Skoda Octavia A7 Benzine Automatic 7.0 15.0
Skoda,Octavia A7,Benzine,7.0,Automatic,15.0,Sheikh Zayed City,620.0,Skoda Octavia A7 Benzine Automatic 7.0 15.0
Skoda,Octavia A7,Benzine,7.0,Automatic,15.0,Tagamo3 - New Cairo,600.0,Skoda Octavia A7 Benzine Automatic 7.0 15.0
Skoda,Octavia A7,Benzine,7.0,Automatic,20.0,Heliopolis,650.0,Skoda Octavia A7 Benzine Automatic 7.0 20.0
Skoda,Octavia A7,Benzine,7.0,Automatic,20.0,Madinaty,570.0,Skoda Octavia A7 Benzine Automatic 7.0 20.0
Skoda,Octavia A7,Benzine,7.0,Automatic,30.0,Faiyum,550.0,Skoda Octavia A7 Benzine Automatic 7.0 30.0
Skoda,Octavia A7,Benzine,8.0,Automatic,0.0,Kafr el-Sheikh,800.0,Skoda Octavia A7 Benzine Automatic 8.0 0.0
Skoda,Octavia A7,Benzine,8.0,Automatic,0.0,Madinaty,670.0,Skoda Octavia A7 Benzine Automatic 8.0 0.0
Skoda,Octavia A7,Benzine,8.0,Automatic,0.0,Port Said,650.0,Skoda Octavia A7 Benzine Automatic 8.0 0.0
Skoda,Octavia A7,Benzine,8.0,Automatic,0.0,Sheraton,740.0,Skoda Octavia A7 Benzine Automatic 8.0 0.0
Skoda,Octavia A7,Benzine,8.0,Automatic,10.0,Cairo,534.5,Skoda Octavia A7 Benzine Automatic 8.0 10.0
Skoda,Octavia A7,Benzine,8.0,Automatic,10.0,Dakahlia,580.0,Skoda Octavia A7 Benzine Automatic 8.0 10.0
Skoda,Octavia A7,Benzine,8.0,Automatic,10.0,Sohag,550.0,Skoda Octavia A7 Benzine Automatic 8.0 10.0
Skoda,Octavia A7,Benzine,8.0,Automatic,15.0,6 October,590.0,Skoda Octavia A7 Benzine Automatic 8.0 15.0
Skoda,Octavia A7,Benzine,8.0,Automatic,15.0,Alexandria,523.75,Skoda Octavia A7 Benzine Automatic 8.0 15.0
Skoda,Octavia A7,Benzine,8.0,Automatic,15.0,Cairo,570.0,Skoda Octavia A7 Benzine Automatic 8.0 15.0
Skoda,Octavia A7,Benzine,8.0,Automatic,15.0,Mansoura,560.0,Skoda Octavia A7 Benzine Automatic 8.0 15.0
Skoda,Octavia A7,Benzine,8.0,Automatic,15.0,Qalyubia,600.0,Skoda Octavia A7 Benzine Automatic 8.0 15.0
Skoda,Octavia A7,Benzine,8.0,Automatic,15.0,Tanta,650.0,Skoda Octavia A7 Benzine Automatic 8.0 15.0
Skoda,Octavia A7,Benzine,8.0,Automatic,20.0,6 October,500.0,Skoda Octavia A7 Benzine Automatic 8.0 20.0
Skoda,Octavia A7,Benzine,9.0,Automatic,5.0,Cairo,370.0,Skoda Octavia A7 Benzine Automatic 9.0 5.0
Skoda,Octavia A7,Benzine,9.0,Automatic,10.0,Alexandria,570.0,Skoda Octavia A7 Benzine Automatic 9.0 10.0
Skoda,Octavia A7,Benzine,9.0,Automatic,10.0,Gharbia,460.0,Skoda Octavia A7 Benzine Automatic 9.0 10.0
Skoda,Octavia A7,Benzine,9.0,Automatic,10.0,Qena,600.0,Skoda Octavia A7 Benzine Automatic 9.0 10.0
Skoda,Octavia A7,Benzine,9.0,Automatic,10.0,Sohag,450.0,Skoda Octavia A7 Benzine Automatic 9.0 10.0
Skoda,Octavia A7,Benzine,9.0,Automatic,10.0,Tagamo3 - New Cairo,630.0,Skoda Octavia A7 Benzine Automatic 9.0 10.0
Skoda,Octavia A7,Benzine,9.0,Automatic,15.0,Cairo,480.0,Skoda Octavia A7 Benzine Automatic 9.0 15.0
Skoda,Octavia A7,Benzine,9.0,Automatic,15.0,Imbaba,450.0,Skoda Octavia A7 Benzine Automatic 9.0 15.0
Skoda,Octavia A7,Benzine,9.0,Automatic,15.0,Ismailia,550.0,Skoda Octavia A7 Benzine Automatic 9.0 15.0
Skoda,Octavia A7,Benzine,9.0,Automatic,15.0,Sheikh Zayed City,520.0,Skoda Octavia A7 Benzine Automatic 9.0 15.0
Skoda,Octavia A7,Benzine,9.0,Automatic,15.0,Tagamo3 - New Cairo,490.0,Skoda Octavia A7 Benzine Automatic 9.0 15.0
Skoda,Octavia A7,Benzine,9.0,Automatic,20.0,Cairo,595.0,Skoda Octavia A7 Benzine Automatic 9.0 20.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,6 October,1373.3333333333333,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,Cairo,1350.0,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,Damietta,1000.0,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,El Senbellawein,1100.0,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,Heliopolis,950.0,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,Maadi,1525.0,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,0.0,Tagamo3 - New Cairo,1230.0,Skoda Octavia A8 Benzine Automatic 1.0 0.0
Skoda,Octavia A8,Benzine,1.0,Automatic,10.0,El-Arish,1200.0,Skoda Octavia A8 Benzine Automatic 1.0 10.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,6 October,1080.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Agamy,1020.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Alexandria,1200.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Beheira,930.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Cairo,1193.75,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Damietta,1200.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Dokki,1280.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Gharbia,1100.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Giza,1050.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Heliopolis,1450.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Maadi,850.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Tagamo3 - New Cairo,1136.25,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,0.0,Zefta,1350.0,Skoda Octavia A8 Benzine Automatic 2.0 0.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,6 October,1020.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,Alexandria,1250.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,Cairo,1750.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,El Mahalla,1600.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,Ismailia,950.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,Mohandessin,1020.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,Nasr city,1225.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,5.0,Obour City,1400.0,Skoda Octavia A8 Benzine Automatic 2.0 5.0
Skoda,Octavia A8,Benzine,2.0,Automatic,10.0,Cairo,810.0,Skoda Octavia A8 Benzine Automatic 2.0 10.0
Skoda,Octavia A8,Benzine,2.0,Automatic,10.0,Tagamo3 - New Cairo,1040.0,Skoda Octavia A8 Benzine Automatic 2.0 10.0
Skoda,Octavia Combi,Benzine,17.0,Automatic,20.0,Tagamo3 - New Cairo,190.0,Skoda Octavia Combi Benzine Automatic 17.0 20.0
Skoda,Octavia Combi,Benzine,23.0,Automatic,15.0,Ismailia,180.0,Skoda Octavia Combi Benzine Automatic 23.0 15.0
Skoda,Octavia Combi,Benzine,24.0,Automatic,0.0,Faqous,135.0,Skoda Octavia Combi Benzine Automatic 24.0 0.0
Skoda,Rapid,Benzine,7.0,Automatic,10.0,Heliopolis,400.0,Skoda Rapid Benzine Automatic 7.0 10.0
Skoda,Rapid,Benzine,8.0,Automatic,5.0,Alexandria,410.0,Skoda Rapid Benzine Automatic 8.0 5.0
Skoda,Rapid,Benzine,8.0,Automatic,5.0,Damietta,385.0,Skoda Rapid Benzine Automatic 8.0 5.0
Skoda,Rapid,Benzine,8.0,Automatic,5.0,El Wadi El Gedid,420.0,Skoda Rapid Benzine Automatic 8.0 5.0
Skoda,Rapid,Benzine,8.0,Automatic,5.0,Tagamo3 - New Cairo,365.0,Skoda Rapid Benzine Automatic 8.0 5.0
Skoda,Rapid,Benzine,8.0,Automatic,10.0,Cairo,320.0,Skoda Rapid Benzine Automatic 8.0 10.0
Skoda,Rapid,Benzine,8.0,Automatic,10.0,Damietta,450.0,Skoda Rapid Benzine Automatic 8.0 10.0
Skoda,Rapid,Benzine,8.0,Automatic,10.0,Heliopolis,470.0,Skoda Rapid Benzine Automatic 8.0 10.0
Skoda,Rapid,Benzine,8.0,Automatic,10.0,Sharqia,290.0,Skoda Rapid Benzine Automatic 8.0 10.0
Skoda,Rapid,Benzine,8.0,Automatic,10.0,Zagazig,400.0,Skoda Rapid Benzine Automatic 8.0 10.0
