Brand,Model,Body,Color,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new,Car Age
Chevrolet,Optra,,Bronze,Benzine,9,2.5,Automatic,325.0,Alexandria,1,5
Hyundai,Elantra CN7,,Gray,Benzine,2,2.5,Automatic,775.0,6 October,1,1
Fiat,127,,Black,Benzine,0,2.5,Manual,23.0,Alexandria,1,39
Hyundai,Avante,,Black,Benzine,30,2.5,Automatic,240.0,Badr City,1,22
Chevrolet,Cruze,,White,Benzine,9,2.5,Automatic,350.0,Alexandria,1,6
Fiat,Tipo,,Silver,Benzine,8,2.5,Automatic,630.0,Dokki,1,2
Chevrolet,Lanos,,Petroleum,Benzine,15,2.5,Manual,205.0,Monufia,1,6
Hyundai,Matrix,,Black,Benzine,18,2.5,Automatic,295.0,Cairo,1,17
Hyundai,Accent,,Silver,Natural Gas,19,2.5,Manual,75.0,Cairo,1,23
Hyundai,Avante,,Black,Benzine,9,2.5,Automatic,260.0,Ashmoun,1,13
Fiat,Tipo,,Red,Benzine,9,2.5,Manual,410.0,Alexandria,1,2
Hyundai,Viva,,Cyan,Benzine,12,2.5,Manual,220.0,Kafr el-Sheikh,1,15
Hyundai,Verna,,Dark red,Benzine,25,2.5,Manual,150.0,Mansoura,1,18
Fiat,Tipo,,Light grey,Benzine,3,2.5,Automatic,615.0,Hurghada,1,3
Hyundai,Elantra MD,,Black,Benzine,11,2.5,Automatic,450.0,El Haram,1,8
Chevrolet,Captiva,,Dark blue,Benzine,19,2.5,Automatic,420.0,10th of Ramadan,1,12
Hyundai,Accent,,Light grey,Benzine,19,2.5,Manual,130.0,Alexandria,1,17
Fiat,128,,Blue,Benzine,0,2.5,Manual,0.0,Cairo,1,27
Chevrolet,Pickup,,Blue,Natural Gas,0,2.5,Manual,90.0,Giza,1,36
Chevrolet,Optra,,Dark blue,Benzine,4,2.5,Automatic,430.0,Alexandria,1,3
Fiat,Tipo,,Silver,Benzine,11,2.5,Automatic,465.0,Helwan,1,2
Hyundai,Accent RB,,Blue,Benzine,7,2.5,Automatic,480.0,Cairo,1,1
Hyundai,Verna,,Champagne,Benzine,14,2.5,Automatic,250.0,Heliopolis,1,8
Hyundai,Accent,,Black,Benzine,23,2.5,Manual,265.0,Tagamo3 - New Cairo,1,13
Hyundai,Accent RB,,Cyan,Benzine,26,2.5,Manual,250.0,Mohandessin,1,12
Hyundai,Verna,,Dark red,Benzine,0,2.5,Manual,210.0,Alexandria,1,16
Hyundai,Solaris,,Red,Benzine,13,2.5,Automatic,350.0,Giza,1,7
Fiat,124,,Dark blue,Benzine,0,2.5,Automatic,22.0,Alexandria,1,50
Chevrolet,Optra,,Dark blue,Benzine,4,2.5,Automatic,390.0,Giza,1,4
Chevrolet,Lanos,,Black,Benzine,11,2.5,Manual,145.0,Tagamo3 - New Cairo,1,13
Hyundai,Accent,,Red,Benzine,18,2.5,Manual,120.0,Alexandria,1,22
Hyundai,Accent,,Dark blue,Benzine,0,2.5,Manual,95.0,Tanta,1,24
Hyundai,Elantra CN7,,Blue,Benzine,5,2.5,Automatic,850.0,Red Sea,1,2
Fiat,128,,Red,Benzine,0,2.5,Manual,30.0,Cairo,1,44
Chevrolet,Cruze,,Brown,Benzine,12,2.5,Automatic,380.0,6 October,1,6
Chevrolet,N300,,Dark red,Benzine,2,2.5,Manual,310.0,Dakahlia,1,1
Fiat,Punto,,Green,Benzine,18,2.5,Manual,130.0,Imbaba,1,11
Hyundai,Elantra HD,,Petroleum,Benzine,7,2.5,Automatic,540.0,Nasr city,1,4
Hyundai,Accent,,White,Benzine,14,2.5,Manual,100.0,Mohandessin,1,24
Fiat,Punto,,White,Benzine,14,2.5,Automatic,375.0,Damietta,1,7
Hyundai,I10,,Red,Benzine,17,2.5,Automatic,270.0,Damietta,1,12
Chevrolet,Aveo,,Silver,Benzine,7,2.5,Automatic,340.0,Sohag,1,3
Hyundai,I10,,Gold,Benzine,11,2.5,Automatic,270.0,Damietta,1,12
Hyundai,Tucson,,Silver,Benzine,0,2.5,Automatic,1450.0,Kafr el-Sheikh,1,0
Hyundai,Elantra MD,,Bronze,Benzine,7,2.5,Automatic,515.0,Cairo,1,8
Chevrolet,Cruze,,Red,Benzine,12,2.5,Automatic,285.0,Damanhur,1,13
Hyundai,IX 35,,Bronze,Benzine,13,2.5,Automatic,750.0,Dakahlia,1,7
Chevrolet,Aveo,,Silver,Benzine,14,2.5,Automatic,250.0,Aswan,1,12
Chevrolet,Optra,,Silver,Benzine,18,2.5,Automatic,320.0,Beheira,1,10
Chevrolet,Optra,,Silver,Benzine,16,2.5,Automatic,295.0,Cairo,1,12
Hyundai,Elantra,,Silver,Benzine,22,2.5,Automatic,320.0,Ashmoun,1,15
Hyundai,Elantra,,Silver,Benzine,13,2.5,Automatic,300.0,Tanta,1,19
Hyundai,Accent RB,,Gold,Benzine,19,2.5,Automatic,550.0,Sheikh Zayed City,1,6
Chevrolet,Lanos,,Silver,Benzine,11,2.5,Manual,260.0,El Haram,1,6
Hyundai,I10,,Red,Benzine,10,2.5,Manual,245.0,Alexandria,1,10
Chevrolet,Captiva,,Light grey,Benzine,1,2.5,Automatic,810.0,El Minya,1,2
Fiat,127,,White,Benzine,0,2.5,Manual,25.0,Aswan,1,39
Hyundai,Avante,,Dark red,Benzine,18,2.5,Automatic,250.0,Mokattam,1,22
Chevrolet,Lanos,,Dark red,Benzine,20,2.5,Manual,140.0,Asyut,1,11
Hyundai,Excel,,Dark green,Benzine,20,2.5,Manual,70.0,Sohag,1,26
Hyundai,Elantra,,Gray,Benzine,8,2.5,Automatic,350.0,10th of Ramadan,1,16
Hyundai,Elantra,,Dark blue,Benzine,24,2.5,Automatic,360.0,Madinaty,1,15
Hyundai,Elantra HD,,Silver,Benzine,16,2.5,Automatic,250.0,Ashmoun,1,16
Hyundai,Verna,,Light grey,Benzine,19,2.5,Manual,185.0,Qena,1,16
Hyundai,Bayon,,White,Benzine,0,2.5,Automatic,875.0,Banha,1,1
Chevrolet,T-Series,,White,Natural Gas,8,2.5,Manual,500.0,Beheira,1,2
Chevrolet,Lanos,,Silver,Benzine,9,2.5,Manual,210.0,Menouf,1,7
Chevrolet,Optra,,Black,Benzine,36,2.5,Manual,145.0,Alexandria,1,17
Chevrolet,Captiva,,Silver,Benzine,2,2.5,Automatic,890.0,6 October,1,1
Fiat,Shahin,,White,Benzine,0,2.5,Manual,62.0,6 October,1,32
Hyundai,Elantra MD,,Light grey,Benzine,9,2.5,Automatic,320.0,Zagazig,1,12
Chevrolet,Optra,,Red,Benzine,15,2.5,Automatic,225.0,Zagazig,1,15
Hyundai,Matrix,,Green,Benzine,15,2.5,Automatic,320.0,El Gouna,1,17
Hyundai,IX 35,,Black,Benzine,10,2.5,Automatic,750.0,Heliopolis,1,8
Fiat,Shahin,,Dark red,Benzine,0,2.5,Manual,48.0,Obour City,1,24
Chevrolet,N300,,Silver,Benzine,10,2.5,Manual,255.0,Tanta,1,3
Fiat,128,,White,Benzine,0,2.5,Manual,45.0,Maadi,1,32
Hyundai,Verna,,Dark red,Benzine,16,2.5,Manual,220.0,Damietta,1,8
Hyundai,Elantra MD,,White,Benzine,8,2.5,Automatic,375.0,Qalyubia,1,12
Hyundai,Avante,,Silver,Benzine,24,2.5,Automatic,382.0,Tagamo3 - New Cairo,1,16
Hyundai,Elantra HD,,Brown,Benzine,12,2.5,Automatic,440.0,Nasr city,1,6
Chevrolet,T-Series,,Green,Natural Gas,30,2.5,Manual,360.0,Faiyum,1,8
Chevrolet,Cruze,,Silver,Benzine,26,2.5,Automatic,350.0,Sheikh Zayed City,1,7
Chevrolet,Lanos,,Dark red,Benzine,20,2.5,Manual,200.0,Beni Suef,1,9
Chevrolet,Aveo,,Silver,Benzine,14,2.5,Automatic,280.0,Obour City,1,10
Fiat,128,,Red,Benzine,0,2.5,Manual,22.0,Shibin el Kom,1,42
Hyundai,Accent RB,,Brown,Benzine,15,2.5,Automatic,355.0,Giza,1,11
Chevrolet,Optra,,Dark red,Benzine,3,2.5,Automatic,420.0,Alexandria,1,3
Fiat,128,,Dark blue,Benzine,0,2.5,Manual,20.0,Shobra,1,41
Fiat,Shahin,,Black,Benzine,0,2.5,Manual,28.0,Giza,1,25
Chevrolet,Spark,,Silver,Benzine,11,2.5,Manual,150.0,Cairo,1,11
Fiat,Shahin,,Black,Benzine,0,2.5,Manual,70.0,Mit Ghamr,1,18
Chevrolet,Optra,,Cyan,Benzine,18,2.5,Automatic,260.0,Cairo,1,12
Hyundai,Elantra,,Blue,Benzine,20,2.5,Automatic,140.0,Tanta,1,23
Hyundai,Verna,,Silver,Benzine,17,2.5,Manual,204.0,Warraq,1,9
Fiat,128,,Green,Benzine,0,2.5,Manual,35.0,Cairo,1,44
Fiat,Regata,,Green,Benzine,0,2.5,Manual,35.0,Mohandessin,1,38
Hyundai,Elantra,,Silver,Benzine,14,2.5,Automatic,420.0,Kafr el-Sheikh,1,12
Fiat,Regata,,Red,Benzine,0,2.5,Manual,30.0,Cairo,1,36
Chevrolet,Lanos,,Silver,Benzine,14,2.5,Automatic,177.0,Dyarb Negm,1,13
Hyundai,Bayon,,Silver,Benzine,0,2.5,Automatic,815.0,Mohandessin,1,1
Hyundai,Elantra HD,,Red,Benzine,10,2.5,Automatic,460.0,Hurghada,1,5
Chevrolet,Aveo,,Light grey,Benzine,15,2.5,Manual,195.0,Tala,1,14
Hyundai,Excel,,White,Benzine,0,2.5,Manual,75.0,Cairo,1,28
Hyundai,Elantra CN7,,Light grey,Benzine,5,2.5,Automatic,820.0,6 October,1,2
Chevrolet,Optra,,Blue,Benzine,20,2.5,Automatic,320.0,Mohandessin,1,5
Fiat,Polonez,,White,Benzine,0,2.5,Manual,33.0,Kafr el-Dawwar,1,36
Fiat,127,,Red,Benzine,0,2.5,Manual,25.0,6 October,1,39
Hyundai,Accent,,Silver,Benzine,10,2.5,Automatic,285.0,Alexandria,1,12
Chevrolet,Optra,,Black,Benzine,18,2.5,Automatic,255.0,El Mahalla,1,13
Chevrolet,Aveo,,Red,Benzine,17,2.5,Manual,252.0,Banha,1,11
Chevrolet,Lanos,,Dark red,Benzine,30,2.5,Manual,150.0,Kafr el-Dawwar,1,11
Hyundai,Elantra HD,,White,Benzine,20,2.5,Automatic,355.0,Tagamo3 - New Cairo,1,5
Hyundai,Matrix,,Dark blue,Benzine,17,2.5,Automatic,350.0,Warraq,1,13
Hyundai,Elantra MD,,Black,Benzine,16,2.5,Automatic,490.0,Asyut,1,7
Chevrolet,N300,,Red,Benzine,5,2.5,Manual,290.0,Kafr el-Sheikh,1,2
Chevrolet,Lanos,,White,Benzine,15,2.5,Manual,150.0,Giza,1,14
Hyundai,Getz,,Silver,Benzine,26,2.5,Manual,210.0,Damietta,1,18
Chevrolet,Lanos,,White,Natural Gas,20,2.5,Manual,125.0,Tagamo3 - New Cairo,1,14
Fiat,Tipo,,Dark blue,Benzine,1,2.5,Automatic,700.0,Mansoura,1,1
Fiat,Shahin,,Dark green,Benzine,0,2.5,Manual,65.0,Alexandria,1,22
Fiat,Dogan,,Silver,Benzine,0,2.5,Manual,38.0,El Salam City,1,29
Fiat,Palio,,Red,Benzine,0,2.5,Manual,122.0,Amreya,1,16
Hyundai,Elantra AD,,Mocha,Benzine,13,2.5,Automatic,530.0,Beni Suef,1,5
Hyundai,Avante,,Silver,Benzine,30,2.5,Automatic,280.0,Sharqia,1,20
Hyundai,Accent RB,,Light grey,Benzine,8,2.5,Automatic,385.0,Nasr city,1,7
Hyundai,Elantra HD,,Silver,Benzine,14,2.5,Automatic,250.0,Beheira,1,13
Chevrolet,Caprice,,Black,Benzine,0,2.5,Automatic,100.0,Alexandria,1,38
Fiat,128,,Red,Benzine,0,2.5,Manual,24.0,Monufia,1,45
Fiat,127,,Green,Benzine,0,2.5,Manual,37.0,Ain Shams,1,38
Chevrolet,Cruze,,Black,Benzine,13,2.5,Automatic,275.0,6 October,1,10
Fiat,Tipo,,Petroleum,Benzine,0,2.5,Automatic,700.0,Mokattam,1,1
Chevrolet,Optra,,Gold,Benzine,30,2.5,Automatic,175.0,Sohag,1,18
Fiat,Shahin,,Silver,Natural Gas,0,2.5,Manual,55.0,Shobra,1,26
Chevrolet,Aveo,,Silver,Benzine,13,2.5,Manual,187.0,Zagazig,1,13
Chevrolet,Spark,,Silver,Benzine,10,2.5,Manual,95.0,10th of Ramadan,1,13
Chevrolet,Captiva,,Olive,Benzine,2,2.5,Automatic,925.0,Alexandria,1,3
Fiat,128,,Green,Benzine,0,2.5,Manual,29.0,El Haram,1,38
Hyundai,Bayon,,White,Benzine,1,2.5,Automatic,725.0,Shibin el Kom,1,1
Hyundai,Accent,,Green,Benzine,30,2.5,Manual,85.0,Giza,1,25
Chevrolet,Optra,,Petroleum,Benzine,3,2.5,Automatic,415.0,Bilbeis,1,1
Chevrolet,Aveo,,Silver,Benzine,23,2.5,Manual,170.0,Abu Kabir,1,16
Chevrolet,Optra,,Dark red,Benzine,19,2.5,Automatic,300.0,Helwan,1,11
Chevrolet,Aveo,,Silver,Benzine,10,2.5,Automatic,325.0,Tanta,1,7
Chevrolet,Optra,,Dark red,Benzine,6,2.5,Automatic,460.0,Tagamo3 - New Cairo,1,1
Fiat,128,,White,Benzine,0,2.5,Manual,35.0,Sadat City,1,34
Hyundai,Elantra HD,,White,Benzine,17,2.5,Automatic,410.0,Aswan,1,6
Chevrolet,Optra,,Gray,Benzine,8,2.5,Automatic,305.0,Bilbeis,1,6
Hyundai,Verna,,White,Natural Gas,30,2.5,Manual,190.0,Cairo,1,9
Fiat,128,,Red,Benzine,0,2.5,Manual,29.0,Beni Suef,1,32
Fiat,127,,Silver,Benzine,0,2.5,Automatic,17.0,Imbaba,1,38
Chevrolet,N300,,Silver,Benzine,22,2.5,Manual,155.0,Mohandessin,1,10
Hyundai,Elantra,,Black,Benzine,13,2.5,Manual,330.0,Nasr city,1,15
Chevrolet,Optra,,Gray,Benzine,10,2.5,Automatic,320.0,El Minya,1,3
Chevrolet,Aveo,,White,Benzine,30,2.5,Manual,95.0,Tanta,1,17
Hyundai,Elantra MD,,White,Benzine,0,2.5,Automatic,440.0,Tanta,1,11
Hyundai,Matrix,,Black,Benzine,20,2.5,Automatic,300.0,6 October,1,16
Chevrolet,Caprice,,Light grey,Benzine,3,2.5,Automatic,85.0,Damietta,1,40
Chevrolet,Optra,,Dark red,Benzine,15,2.5,Automatic,260.0,Alexandria,1,12
Hyundai,Matrix,,Red,Benzine,15,2.5,Automatic,320.0,Dakahlia,1,15
Fiat,127,,White,Benzine,0,2.5,Manual,25.0,Sharqia,1,38
Hyundai,XD,,Silver,Benzine,37,2.5,Automatic,220.0,El Haram,1,18
Hyundai,Elantra HD,,Light grey,Benzine,4,2.5,Automatic,460.0,Sharqia,1,4
Hyundai,Avante,,Silver,Benzine,20,2.5,Automatic,300.0,Beni Suef,1,19
Fiat,Fiorino,,White,Benzine,30,2.5,Manual,70.0,Giza,1,15
Hyundai,Accent RB,,Bronze,Benzine,2,2.5,Automatic,450.0,Mansoura,1,10
Hyundai,Elantra HD,,Silver,Benzine,10,2.5,Automatic,485.0,Sheikh Zayed City,1,6
Hyundai,Excel,,Red,Benzine,14,2.5,Manual,75.0,Alexandria,1,27
Hyundai,XD,,Silver,Benzine,19,2.5,Automatic,280.0,Kafr el-Sheikh,1,20
Hyundai,Verna,,White,Natural Gas,27,2.5,Manual,170.0,Heliopolis,1,9
Hyundai,Accent RB,,Silver,Benzine,16,2.5,Manual,290.0,El Minya,1,12
Fiat,128,,Beige,Benzine,0,2.5,Manual,28.0,Cairo,1,36
Fiat,Tipo,,Silver,Benzine,8,2.5,Manual,355.0,Heliopolis,1,3
Hyundai,Verna,,White,Benzine,20,2.5,Manual,180.0,Giza,1,10
Hyundai,Bayon,,Cyan,Benzine,0,2.5,Automatic,800.0,Sohag,1,1
Chevrolet,Lanos,,Dark red,Benzine,8,2.5,Manual,225.0,Damietta,1,10
Chevrolet,Lanos,,Light grey,Benzine,17,2.5,Manual,250.0,Dyarb Negm,1,6
Chevrolet,Lanos,,Silver,Benzine,16,2.5,Manual,220.0,Shibin el Kom,1,13
Fiat,Siena,,Silver,Benzine,0,2.5,Manual,60.0,Shobra,1,23
Fiat,Tempra,,Black,Benzine,10,2.5,Manual,49.0,Cairo,1,30
Hyundai,Verna,,Silver,Benzine,11,2.5,Automatic,245.0,Port Said,1,8
Hyundai,Verna,,Light grey,Benzine,19,2.5,Automatic,255.0,El-Arish,1,7
Chevrolet,Optra,,Red,Benzine,3,2.5,Automatic,400.0,Sharqia,1,3
Hyundai,XD,,Silver,Benzine,0,2.5,Automatic,0.0,Beheira,1,17
Hyundai,H1,,Black,Natural Gas,17,2.5,Manual,170.0,El Haram,1,14
Chevrolet,Captiva,,Red,Benzine,3,2.5,Automatic,820.0,El Haram,1,2
Chevrolet,Aveo,,Black,Benzine,11,2.5,Automatic,285.0,Maadi,1,7
Hyundai,IX 35,,Black,Benzine,12,2.5,Automatic,580.0,Cairo,1,8
Hyundai,IX 35,,Silver,Benzine,13,2.5,Automatic,600.0,Cairo,1,9
Hyundai,Verna,,Silver,Benzine,1,2.5,Manual,330.0,Faqous,1,9
Fiat,Punto,,Red,Benzine,14,2.5,Manual,175.0,Cairo,1,11
Hyundai,Avante,,Silver,Benzine,20,2.5,Automatic,260.0,El Haram,1,20
Chevrolet,Lanos,,White,Benzine,20,2.5,Manual,142.0,Agamy,1,14
Fiat,Punto,,Blue,Benzine,20,2.5,Manual,165.0,Damietta,1,14
Hyundai,Elantra HD,,Light grey,Benzine,7,2.5,Automatic,460.0,Tagamo3 - New Cairo,1,3
Chevrolet,Aveo,,Red,Benzine,7,2.5,Automatic,335.0,Cairo,1,6
Hyundai,Elantra MD,,Silver,Benzine,16,2.5,Automatic,310.0,6 October,1,10
Hyundai,Tucson Turbo GDI || Tucson Turbo,,Black,Benzine,3,2.5,Automatic,570.0,10th of Ramadan,1,5
Hyundai,IX 35,,Bronze,Benzine,13,2.5,Automatic,750.0,Mansoura,1,7
Chevrolet,Lanos,,Blue,Benzine,0,2.5,Manual,300.0,Abu Qir,1,4
Fiat,Tipo,,Blue,Benzine,1,2.5,Manual,490.0,Alexandria,1,2
Hyundai,Elantra,,Black,Benzine,22,2.5,Automatic,395.0,Cairo,1,16
Fiat,128,,Silver,Benzine,0,2.5,Manual,17.0,Alexandria,1,48
Fiat,128,,Red,Benzine,0,2.5,Manual,37.0,Mansoura,1,43
Fiat,Punto,,Dark blue,Benzine,20,2.5,Manual,55.0,Faiyum,1,28
Hyundai,Avante,,Champagne,Benzine,20,2.5,Automatic,225.0,El Marg,1,23
Hyundai,Elantra HD,,Bronze,Benzine,9,2.5,Automatic,450.0,El Minya,1,4
Chevrolet,Aveo,,Black,Benzine,14,2.5,Manual,190.0,Alexandria,1,17
Hyundai,Matrix,,Dark blue,Benzine,10,2.5,Automatic,310.0,Agamy,1,12
Chevrolet,Lanos,,White,Benzine,40,2.5,Manual,95.0,Giza,1,13
Hyundai,Verna,,Dark red,Benzine,13,2.5,Manual,205.0,Qena,1,9
Chevrolet,Aveo,,Red,Benzine,1,2.5,Manual,120.0,Quesna,1,15
Hyundai,Elantra HD,,Light grey,Benzine,5,2.5,Automatic,485.0,Heliopolis,1,5
Hyundai,Elantra HD,,Bronze,Benzine,0,2.5,Automatic,635.0,6 October,1,2
Hyundai,Accent RB,,Black,Benzine,15,2.5,Manual,270.0,Cairo,1,12
Chevrolet,Lanos,,Silver,Benzine,10,2.5,Manual,180.0,Beheira,1,8
Hyundai,Getz,,Dark red,Benzine,12,2.5,Automatic,300.0,Suez,1,14
Fiat,128,,Red,Benzine,0,2.5,Manual,25.0,Asyut,1,50
Hyundai,I10,,Red,Benzine,14,2.5,Manual,240.0,Obour City,1,11
Hyundai,Verna,,Dark red,Benzine,4,2.5,Automatic,140.0,Port Said,1,18
Hyundai,Elantra AD,,White,Benzine,7,2.5,Automatic,430.0,Al Shorouk,1,6
Hyundai,Verna,,Dark red,Benzine,18,2.5,Manual,235.0,Sharm el-Sheikh,1,8
Chevrolet,N300,,Light grey,Natural Gas,30,2.5,Manual,125.0,Cairo,1,9
Fiat,Punto,,Orange,Benzine,22,2.5,Manual,70.0,Qalyubia,1,25
Chevrolet,T-Series,,Red,Natural Gas,10,2.5,Manual,115.0,Cairo,1,32
Hyundai,Verna,,Black,Benzine,19,2.5,Automatic,175.0,Alexandria,1,11
Chevrolet,Cruze,,Gray,Natural Gas,27,2.5,Automatic,245.0,Cairo,1,13
Chevrolet,Optra,,Silver,Benzine,7,2.5,Automatic,435.0,Helwan,1,3
Hyundai,Elantra HD,,Dark blue,Benzine,25,2.5,Automatic,220.0,6 October,1,15
Hyundai,Accent,,Light grey,Benzine,24,2.5,Manual,160.0,Kafr el-Sheikh,1,18
Fiat,128,,Silver,Benzine,0,2.5,Manual,35.0,Menouf,1,37
Fiat,128,,Red,Benzine,0,2.5,Manual,27.0,El Qanater El Khayreya,1,25
Chevrolet,Lanos,,Black,Benzine,18,2.5,Manual,135.0,Imbaba,1,14
Fiat,127,,White,Benzine,0,2.5,Manual,18.0,El Qanater El Khayreya,1,39
Fiat,Tipo,,Mocha,Benzine,19,2.5,Manual,380.0,Obour City,1,4
Chevrolet,Optra,,Silver,Benzine,0,2.5,Automatic,480.0,Mohandessin,1,1
Hyundai,Creta,,Dark red,Benzine,15,2.5,Automatic,585.0,Sheikh Zayed City,1,6
Chevrolet,Cruze,,Black,Benzine,11,2.5,Manual,72.0,Sheraton,1,32
Chevrolet,T-Series,,White,Natural Gas,20,2.5,Automatic,320.0,Luxor,1,9
Chevrolet,Lanos,,White,Benzine,18,2.5,Manual,145.0,Banha,1,12
Fiat,Tipo,,Mocha,Benzine,9,2.5,Automatic,340.0,Cairo,1,3
Hyundai,Elantra,,Black,Benzine,9,2.5,Automatic,379.0,Heliopolis,1,14
Hyundai,Accent RB,,Silver,Benzine,28,2.5,Manual,300.0,6 October,1,12
Hyundai,H1,,White,Benzine,0,2.5,Manual,120.0,Tagamo3 - New Cairo,1,20
Fiat,Palio,,Green,Benzine,8,2.5,Manual,80.0,Imbaba,1,15
Hyundai,Tucson Turbo GDI || Tucson Turbo,,White,Benzine,12,2.5,Automatic,1070.0,6 October,1,4
Hyundai,Elantra HD,,Black,Benzine,20,2.5,Automatic,340.0,El Haram,1,12
Hyundai,Accent RB,,Gray,Benzine,17,2.5,Automatic,338.0,Cairo,1,7
Hyundai,Elantra,,Black,Benzine,16,2.5,Manual,250.0,Shobra,1,15
Hyundai,Verna,,Black,Benzine,18,2.5,Manual,228.0,Beheira,1,9
Hyundai,Accent RB,,Light grey,Benzine,13,2.5,Automatic,353.0,Mokattam,1,11
Hyundai,Verna,,Cyan,Benzine,15,2.5,Manual,150.0,Dakahlia,1,15
Chevrolet,N300,,White,Benzine,15,2.5,Manual,150.0,Kom Ombo,1,7
Chevrolet,Aveo,,Black,Benzine,20,2.5,Manual,155.0,Sharqia,1,16
Hyundai,Elantra,,Silver,Benzine,20,2.5,Manual,235.0,Asyut,1,18
Fiat,127,,White,Benzine,0,2.5,Manual,21.0,Suez,1,40
Fiat,128,,Red,Benzine,0,2.5,Manual,37.0,Warraq,1,33
Chevrolet,Optra,,Brown,Benzine,14,2.5,Automatic,400.0,El Haram,1,3
Hyundai,Matrix,,Dark blue,Benzine,12,2.5,Automatic,290.0,Al Shorouk,1,14
Hyundai,Matrix,,Silver,Benzine,18,2.5,Automatic,260.0,Tanta,1,22
Hyundai,Accent,,Red,Benzine,20,2.5,Manual,135.0,Mokattam,1,17
Hyundai,Excel,,Blue,Hybrid,35,2.5,Manual,65.0,Giza,1,27
Chevrolet,Aveo,,Black,Benzine,18,2.5,Automatic,280.0,6 October,1,5
Fiat,Shahin,,White,Benzine,0,2.5,Manual,42.0,Cairo,1,17
Chevrolet,Lanos,,White,Benzine,40,2.5,Manual,90.0,Suez,1,13
Fiat,Tipo,,Light grey,Benzine,0,2.5,Automatic,820.0,Giza,1,1
Hyundai,Excel,,Gray,Benzine,26,2.5,Manual,95.0,El Haram,1,25
Hyundai,Elantra CN7,,Red,Benzine,8,2.5,Automatic,840.0,6 October,1,2
Fiat,Tipo,,Gray,Benzine,2,2.5,Automatic,660.0,Nasr city,1,1
Hyundai,Elantra,,Black,Benzine,27,2.5,Automatic,250.0,Sadat City,1,14
Fiat,128,,White,Benzine,0,2.5,Manual,30.0,Zagazig,1,33
Fiat,500,,Dark blue,Benzine,5,2.5,Automatic,750.0,Mohandessin,1,5
Fiat,Tipo,,White,Benzine,18,2.5,Automatic,400.0,Damietta,1,5
Hyundai,Verna,,Black,Benzine,22,2.5,Manual,265.0,Al Shorouk,1,9
Fiat,Tipo,,Bronze,Benzine,8,2.5,Manual,397.0,Nasr city,1,3
Hyundai,Accent HCI,,Red,Benzine,6,2.5,Automatic,530.0,Nasr city,1,3
Chevrolet,Cruze,,Gray,Benzine,11,2.5,Automatic,385.0,Nasr city,1,8
Hyundai,Elantra HD,,Red,Benzine,2,2.5,Automatic,460.0,Nasr city,1,2
Hyundai,Elantra HD,,Gold,Benzine,17,2.5,Automatic,315.0,Mit Ghamr,1,16
Chevrolet,Lanos,,Dark red,Benzine,8,2.5,Automatic,187.0,Amreya,1,6
Hyundai,Tucson,,Black,Benzine,9,2.5,Automatic,825.0,6 October,1,6
Fiat,128,,Red,Benzine,0,2.5,Manual,18.0,Sohag,1,47
Chevrolet,Aveo,,Light grey,Benzine,27,2.5,Manual,170.0,Beni Suef,1,17
Hyundai,Elantra,,Black,Benzine,18,2.5,Automatic,395.0,Ismailia,1,13
Chevrolet,Aveo,,Light grey,Benzine,10,2.5,Automatic,280.0,Alexandria,1,9
Chevrolet,Lanos,,Black,Benzine,6,2.5,Manual,249.0,Agamy,1,4
Hyundai,Elantra CN7,,Silver,Benzine,2,2.5,Automatic,850.0,Ismailia,1,1
Chevrolet,Aveo,,Red,Benzine,11,2.5,Manual,180.0,Cairo,1,13
Hyundai,Elantra HD,,Silver,Benzine,12,2.5,Automatic,400.0,Banha,1,5
Hyundai,Verna,,Gray,Benzine,19,2.5,Manual,230.0,6 October,1,9
Hyundai,Elantra HD,,Light grey,Benzine,7,2.5,Automatic,460.0,Mohandessin,1,4
Fiat,128,,White,Benzine,0,2.5,Manual,25.0,Imbaba,1,46
Hyundai,Elantra,,Dark blue,Benzine,13,2.5,Automatic,225.0,Cairo,1,17
Chevrolet,Lanos,,White,Benzine,0,2.5,Manual,128.0,Cairo,1,12
Fiat,Tipo,,Dark red,Benzine,5,2.5,Manual,430.0,Alexandria,1,3
Hyundai,Matrix,,Blue,Benzine,23,2.5,Automatic,320.0,Mansoura,1,13
Hyundai,Tucson GDI,,Black,Benzine,13,2.5,Automatic,780.0,El Minya,1,5
Hyundai,Creta,,Light grey,Benzine,11,2.5,Automatic,685.0,Cairo,1,7
Fiat,Polonez,,White,Benzine,0,2.5,Manual,25.0,El Minya,1,32
Hyundai,Verna,,Champagne,Benzine,6,2.5,Manual,275.0,Sohag,1,8
Fiat,Tipo,,Black,Benzine,6,2.5,Automatic,580.0,Cairo,1,2
Hyundai,Excel,,Dark red,Benzine,27,2.5,Manual,77.0,Touhk,1,29
Chevrolet,Aveo,,Black,Benzine,8,2.5,Automatic,355.0,Alexandria,1,4
Hyundai,Elantra,,Silver,Benzine,13,2.5,Automatic,340.0,Beheira,1,16
Hyundai,Accent,,Cyan,Benzine,17,2.5,Automatic,295.0,Cairo,1,13
Hyundai,Elantra,,Black,Benzine,18,2.5,Automatic,318.0,Cairo,1,13
Hyundai,Elantra AD,,Light grey,Benzine,9,2.5,Automatic,595.0,Qalyubia,1,4
