Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new
Nissan,Sunny,,Gray,2021.0,gas,"45,000 Km",,automatic,"380,000 EGP",Alexandria,1
Kia,Carens,,Light grey,2011.0,gas,"140,000 Km",,automatic,"415,000 EGP",Alexandria,1
Hyundai,Tucson GDI,,White,2019.0,gas,"105,000 Km",,automatic,"930,000 EGP",Zagazig,1
Zotye,T600,,White,2019.0,gas,"100,000 Km",,automatic,"450,000 EGP",Mansoura,1
BMW,X1,,Red,2018.0,gas,"67,000 Km",,automatic,"1,285,000 EGP",Tanta,1
Hyundai,Elantra,,Red,1994.0,gas,"280,000 Km",,manual,"75,000 EGP",10th of Ramadan,1
Opel,Mokka,,White,2023.0,gas,0 Km,,automatic,"930,000 EGP",Alexandria,1
MG,ZS,,Black,2022.0,gas,"43,000 Km",,automatic,"580,000 EGP",Al Shorouk,1
Toyota,Hiace,,White,2012.0,gas,"54,000 Km",,manual,"280,000 EGP",Cairo,1
Toyota,Corolla,,White,2020.0,gas,"54,000 Km",,automatic,"850,000 EGP",Faiyum,1
Seat,Ateca,,White,2001.0,gas,"153,000 Km",,manual,"90,000 EGP",Alexandria,1
Nissan,Marsh,,Silver,1990.0,gas,0 Km,,manual,"45,000 EGP",Giza,1
Opel,Corsa,,Light grey,2004.0,gas,"100,000 Km",,manual,"105,000 EGP",Kafr el-Dawwar,1
Subaru,Impreza,,Cyan,2011.0,gas,"180,000 Km",,automatic,"300,000 EGP",Red Sea,1
Opel,Insignia,,Gray,2014.0,gas,"170,000 Km",,automatic,"500,000 EGP",6 October,1
Hyundai,Tucson,,Red,2019.0,gas,"18,000 Km",,automatic,"980,000 EGP",Cairo,1
Kia,Rio,,Petroleum,2013.0,gas,"93,000 Km",,automatic,"350,000 EGP",Cairo,1
Nissan,Sunny,,Silver,2023.0,natural gas,"7,500 Km",,automatic,"470,000 EGP",Nasr city,1
Chevrolet,Optra,,Petroleum,2022.0,gas,"5,000 Km",,automatic,"435,000 EGP",Kafr el-Sheikh,1
Mercedes,230,,Dark red,1996.0,gas,"400,000 Km",,automatic,"285,000 EGP",Giza,1
Speranza,A113,,Blue,2008.0,gas,"140,000 Km",,manual,"90,000 EGP",Alexandria,1
Toyota,Hiace,,White,2013.0,diesel,0 Km,,manual,"520,000 EGP",Qena,1
Lada,2105,,Cyan,1995.0,gas,0 Km,,manual,"33,000 EGP",Shobra,1
Lada,Samara,,Silver,2007.0,gas,"126,000 Km",,manual,"75,000 EGP",Alexandria,1
Byd,F3,,Mocha,2016.0,gas,"160,000 Km",,manual,"180,000 EGP",Qena,1
Jaguar,S-Type,,Black,1999.0,gas,"170,000 Km",,automatic,"330,000 EGP",Tagamo3 - New Cairo,1
Geely,Mk,,Silver,2010.0,gas,"250,000 Km",,manual,"95,000 EGP",Obour City,1
Opel,Astra,,Silver,2004.0,gas,0 Km,,manual,"115,000 EGP",Mit Ghamr,1
Volkswagen,Polo,,White,2003.0,gas,"240,000 Km",,manual,"150,000 EGP",Suez,1
Peugeot,504,,White,1978.0,gas,0 Km,,manual,"40,000 EGP",Cairo,1
MG,6,,Red,2021.0,gas,"30,000 Km",,automatic,"650,000 EGP",El Mahalla,1
MG,5,,Champagne,2021.0,gas,"12,000 Km",,automatic,"470,000 EGP",Asyut,1
Chevrolet,Aveo,,Silver,2016.0,gas,"110,000 Km",,automatic,"250,000 EGP",Obour City,1
Chevrolet,Cruze,,Red,2016.0,gas,"174,000 Km",,automatic,"400,000 EGP",Red Sea,1
Toyota,Hilux,,White,2022.0,gas,"50,000 Km",,manual,"1,080,000 EGP",Beheira,1
Opel,Vectra,,White,1995.0,gas,0 Km,,manual,"60,000 EGP",Giza,1
Mitsubishi,Lancer EX Shark,,White,2015.0,natural gas,"200,000 Km",,automatic,"350,000 EGP",Nasr city,1
Mercedes,E 250,,Black,2015.0,gas,"130,000 Km",,manual,"1,550,000 EGP",Giza,1
Kia,Grand Cerato,,Gray,2020.0,gas,"27,000 Km",,automatic,"650,000 EGP",Beni Suef,1
Mercedes,C 180,,Light grey,2006.0,gas,"260,000 Km",,automatic,"450,000 EGP",Al Shorouk,1
Byd,F3,,Silver,2022.0,gas,"33,000 Km",,automatic,"340,000 EGP",Shobra,1
Opel,Astra,,Black,2020.0,gas,"45,000 Km",,automatic,"500,000 EGP",Sharqia,1
Hyundai,Elantra MD,,Gray,2012.0,gas,"170,000 Km",,automatic,"425,000 EGP",Shibin el Kom,1
Geely,Emgrand 7,,Green,2017.0,gas,0 Km,,automatic,"150,000 EGP",Ras Gharib,1
Toyota,Corolla,,Petroleum,2019.0,gas,"65,000 Km",,automatic,"655,000 EGP",Gharbia,1
Fiat,128,,Gold,1981.0,gas,0 Km,,manual,"33,000 EGP",Mansoura,1
Chery,Tiggo 3,,Dark blue,2020.0,gas,"35,000 Km",,automatic,"350,000 EGP",El Haram,1
Opel,Astra,,Silver,2021.0,gas,"37,000 Km",,automatic,"156,000 EGP",Nasr city,1
Opel,Astra,,Black,2014.0,gas,"100,000 Km",,automatic,"400,000 EGP",Alexandria,1
Isuzu,D max,,White,2021.0,gas,"70,000 Km",,automatic,"635,000 EGP",Beheira,1
Toyota,Fortuner,,Silver,2022.0,gas,"40,000 Km",,automatic,"1,950,000 EGP",Beheira,1
Chery,Arrizo 5,,Red,2021.0,gas,"85,000 Km",,automatic,"380,000 EGP",Alexandria,1
Chevrolet,Captiva,,Silver,2021.0,gas,"70,000 Km",,automatic,"850,000 EGP",6 October,1
Daewoo,Leganza,,Blue,1999.0,gas,0 Km,,manual,"83,000 EGP",Cairo,1
Geely,Okavango,,Silver,2021.0,gas,"9,550 Km",,automatic,"900,000 EGP",Maadi,1
Peugeot,2008,,Black,2016.0,gas,"128,000 Km",,automatic,"475,000 EGP",Maadi,1
Karry,Q22,,Red,2014.0,gas,"20,000 Km",,manual,"98,000 EGP",Imbaba,1
Fiat,Tempra,,Dark red,1996.0,gas,"200,000 Km",,manual,"40,000 EGP",El-Arish,1
Peugeot,505,,Bronze,1984.0,gas,"250,000 Km",,manual,"65,000 EGP",Faqous,1
Renault,Logan,,Black,2017.0,gas,"60,000 Km",,manual,"200,000 EGP",Giza,1
Toyota,Corolla,,Black,2009.0,gas,"134,000 Km",,automatic,"345,000 EGP",Giza,1
Hyundai,Verna,,Dark red,2013.0,gas,"69,000 Km",,manual,"230,000 EGP",Asyut,1
Chevrolet,Aveo,,Light grey,2018.0,natural gas,"230,000 Km",,automatic,"200,000 EGP",Tagamo3 - New Cairo,1
Daewoo,Nubira 1,,Green,1997.0,gas,"200,000 Km",,automatic,"85,000 EGP",Cairo,1
Skoda,Felicia,,Green,1996.0,gas,"187,000 Km",,manual,"70,000 EGP",10th of Ramadan,1
Jeep,Wrangler,,Black,2015.0,gas,"162,500 Km",,automatic,"900,000 EGP",6 October,1
Peugeot,405,,White,1992.0,gas,"150,000 Km",,manual,"67,000 EGP",Dokki,1
Toyota,Corolla,,Silver,2022.0,gas,"25,000 Km",,automatic,"725,000 EGP",Mohandessin,1
Chevrolet,Lanos,,Black,2011.0,gas,"155,000 Km",,manual,"135,000 EGP",Alexandria,1
Daewoo,Nubira 2,,Black,2006.0,gas,0 Km,,automatic,"130,000 EGP",Cairo,1
Mitsubishi,Lancer Crystala,,Gray,1998.0,gas,"240,000 Km",,automatic,"115,000 EGP",Cairo,1
Kia,Carens,,Black,2012.0,gas,"210,000 Km",,automatic,"400,000 EGP",Nasr city,1
BMW,525,,Silver,2000.0,gas,"167,000 Km",,automatic,"320,000 EGP",10th of Ramadan,1
Toyota,Yaris,,Dark blue,2014.0,gas,"93,000 Km",,automatic,"355,000 EGP",Dokki,1
Toyota,Corolla,,White,2019.0,gas,"115,000 Km",,automatic,"600,000 EGP",Beheira,1
Honda,City,,Red,2022.0,gas,"37,000 Km",,automatic,"730,000 EGP",Madinaty,1
Chery,Arrizo 5,,White,2021.0,gas,"35,000 Km",,manual,"350,000 EGP",El Minya,1
Fiat,Regata,,Silver,1985.0,gas,"200,000 Km",,manual,"40,000 EGP",10th of Ramadan,1
BMW,320,,Blue,2015.0,gas,"167,000 Km",,automatic,"875,000 EGP",El Manial,1
Chevrolet,Aveo,,Silver,2020.0,gas,"150,000 Km",,automatic,"250,000 EGP",El Haram,1
Jeep,Wrangler,,Gold,2011.0,gas,"100,000 Km",,automatic,"750,000 EGP",Alexandria,1
Hyundai,Verna,,Beige,2015.0,gas,"150,000 Km",,manual,"195,000 EGP",Cairo,1
Haval,Jolion,,Cyan,2022.0,gas,"24,800 Km",,automatic,"800,000 EGP",Obour City,1
Renault,Megane,,Dark green,2000.0,gas,0 Km,,manual,"90,000 EGP",Al Shorouk,1
Nissan,Sunny,,Black,2016.0,gas,"160,000 Km",,automatic,"235,000 EGP",Cairo,1
Jeep,Liberty,,Gray,2003.0,gas,"235,000 Km",,automatic,"195,000 EGP",Cairo,1
Nissan,Sunny,,Black,2021.0,gas,"67,000 Km",,automatic,"400,000 EGP",Heliopolis,1
Hyundai,Accent HCI,,Black,2022.0,gas,"9,000 Km",,automatic,"580,000 EGP",Alexandria,1
Mitsubishi,Lancer Crystala,,Silver,1994.0,gas,"180,000 Km",,manual,"190,000 EGP",6 October,1
Nissan,Sunny,,Champagne,2016.0,gas,"96,000 Km",,automatic,"250,000 EGP",Tagamo3 - New Cairo,1
Mercedes,C 180,,Light grey,2015.0,gas,"72,000 Km",,automatic,"1,300,000 EGP",Madinaty,1
Kia,Rio,,Blue,2016.0,gas,"56,000 Km",,automatic,"520,000 EGP",Port Said,1
Lada,2107,,Black,2007.0,gas,"100,000 Km",,manual,"85,000 EGP",Alexandria,1
Fiat,Tipo,,Black,2020.0,gas,"53,000 Km",,automatic,"445,000 EGP",Beni Suef,1
Chevrolet,T-Series,,Red,2016.0,gas,"225,000 Km",,manual,"340,000 EGP",Beheira,1
Seat,Ateca,,Silver,2021.0,gas,"30,000 Km",,automatic,"1,100,000 EGP",Alexandria,1
Proton,Gen 2,,Eggplant,2007.0,gas,"180,000 Km",,manual,"185,000 EGP",El Marg,1
Nissan,Sunny,,Gray,2015.0,gas,"230,000 Km",,automatic,"270,000 EGP",El Haram,1
Fiat,Tipo,,Black,2021.0,gas,"90,000 Km",,manual,"360,000 EGP",Cairo,1
Hyundai,Tucson,,Blue,2019.0,gas,"42,000 Km",,automatic,"930,000 EGP",Hurghada,1
Toyota,C-HR,,Black,2021.0,gas,"7,000 Km",,automatic,"1,280,000 EGP",Kom Hamada,1
Kia,Sephia,,Petroleum,2001.0,gas,"233,585 Km",,manual,"85,000 EGP",Cairo,1
Toyota,Corolla,,White,2014.0,gas,0 Km,,automatic,"450,000 EGP",Sohag,1
Mitsubishi,Lancer EX Shark,,Silver,2016.0,gas,"156,000 Km",,automatic,"350,000 EGP",Giza,1
Citroën,C Elysee,,Black,2021.0,gas,"12,000 Km",,automatic,"520,000 EGP",Cairo,1
Jeep,Renegade,,Silver,2016.0,gas,"143,500 Km",,automatic,"580,000 EGP",Heliopolis,1
Fiat,Punto evo,,Green,2011.0,gas,"300,000 Km",,automatic,"215,000 EGP",El Haram,1
Kia,Cerato,,Petroleum,2014.0,gas,"140,000 Km",,automatic,"470,000 EGP",Qena,1
Hyundai,Elantra HD,,Silver,2020.0,gas,"94,000 Km",,automatic,"430,000 EGP",Cairo,1
Chevrolet,Captiva,,Red,2020.0,gas,"37,500 Km",,automatic,"750,000 EGP",Tagamo3 - New Cairo,1
Hyundai,Elantra HD,,Eggplant,2019.0,gas,"148,000 Km",,automatic,"400,000 EGP",Imbaba,1
MG,Rx5,,Black,2020.0,gas,"70,000 Km",,automatic,"650,000 EGP",6 October,1
Chevrolet,Lanos,,Black,2015.0,gas,"60,000 Km",,manual,"200,000 EGP",Alexandria,1
Skoda,Favorit,,Red,1994.0,gas,0 Km,,manual,"43,000 EGP",Mohandessin,1
Speranza,Tiggo,,Black,2009.0,gas,"175,000 Km",,automatic,"220,000 EGP",Suez,1
Citroën,C Elysee,,Gray,2020.0,gas,"48,000 Km",,automatic,"390,000 EGP",Madinaty,1
Chevrolet,Aveo,,Silver,2014.0,gas,"100,000 Km",,automatic,"235,000 EGP",Cairo,1
Brilliance,V5,,Black,2015.0,gas,"190,000 Km",,automatic,"310,000 EGP",El Haram,1
Kia,Cerato Koup,,Black,2010.0,gas,"170,000 Km",,automatic,"275,000 EGP",Heliopolis,1
Fiat,128,,Blue,1975.0,gas,0 Km,,manual,"18,000 EGP",Zagazig,1
Suzuki,Van,,White,2014.0,gas,"23,000 Km",,manual,"135,000 EGP",6 October,1
Chevrolet,Optra,,Black,2016.0,gas,"157,000 Km",,automatic,"330,000 EGP",Suez,1
Speranza,A113,,Gray,2008.0,gas,"160,000 Km",,manual,"78,000 EGP",Suez,1
MG,5,,Silver,2021.0,gas,"48,000 Km",,automatic,"450,000 EGP",Shibin El Qanater,1
MG,6,,Black,2022.0,gas,"70,000 Km",,automatic,"580,000 EGP",Cairo,1
Jeep,Grand Cherokee,,White,2022.0,gas,"19,000 Km",,automatic,"2,380,000 EGP",Cairo,1
Opel,Insignia,,Black,2015.0,gas,"85,000 Km",,automatic,"610,000 EGP",Cairo,1
Byd,F3,,Mocha,2018.0,gas,"173,000 Km",,manual,"220,000 EGP",Shobra,1
Nissan,Sunny,,Gold,2007.0,gas,"140,000 Km",,automatic,"225,000 EGP",El Haram,1
Fiat,Dogan,,Black,1995.0,gas,0 Km,,manual,"55,000 EGP",10th of Ramadan,1
Nissan,Sunny,,Gray,2020.0,gas,"30,000 Km",,automatic,"335,000 EGP",El Minya,1
Chevrolet,T-Series,,White,2022.0,diesel,"30,000 Km",,manual,"535,000 EGP",Tanta,1
Opel,Astra,,Eggplant,2016.0,gas,"166,000 Km",,automatic,"340,000 EGP",Shibin El Qanater,1
Dodge,Dart,,Black,2013.0,gas,"125,000 Km",,automatic,"370,000 EGP",Faiyum,1
DFSK,330S,,Red,2022.0,gas,"60,000 Km",,manual,"350,000 EGP",Alexandria,1
MG,5,,White,2021.0,gas,"60,000 Km",,automatic,"460,000 EGP",Ashmoun,1
Byd,F3,,Dark red,2020.0,gas,"92,000 Km",,manual,"250,000 EGP",Ain Shams,1
Mitsubishi,Pajero,,Silver,2016.0,gas,"203,000 Km",,automatic,"1,100,000 EGP",Cairo,1
Peugeot,505,,White,1987.0,gas,0 Km,,manual,"75,000 EGP",Sohag,1
Chevrolet,Optra,,Dark blue,2019.0,gas,"105,000 Km",,automatic,"290,000 EGP",El Haram,1
Kia,Cerato,,Dark blue,2015.0,gas,"76,000 Km",,automatic,"430,000 EGP",Giza,1
Speranza,A516,,Silver,2008.0,gas,"196,000 Km",,manual,"120,000 EGP",El Wadi El Gedid,1
Byd,F3,,Silver,2021.0,natural gas,"145,000 Km",,automatic,"265,000 EGP",Banha,1
Fiat,Shahin,,Black,2006.0,gas,0 Km,,manual,"60,000 EGP",Nasr city,1
Renault,Duster,,Green,2016.0,gas,"92,000 Km",,manual,"385,000 EGP",6 October,1
Byd,F3,,Blue,2022.0,gas,"30,000 Km",,automatic,"330,000 EGP",Cairo,1
Kia,Xceed,,Silver,2022.0,gas,"29,000 Km",,automatic,"810,000 EGP",6 October,1
Fiat,128,,Gold,1976.0,gas,0 Km,,manual,"30,000 EGP",Mansoura,1
Datsun,180B,,Petroleum,1975.0,gas,0 Km,,manual,"22,000 EGP",Banha,1
Nissan,Sunny,,White,2000.0,gas,"42,000 Km",,manual,"175,000 EGP",Alexandria,1
MG,5,,Red,2022.0,gas,"1,190 Km",,automatic,"485,000 EGP",Alexandria,1
Volkswagen,ID 4,,White,2022.0,Electric,0 Km,,automatic,"1,400,000 EGP",Nasr city,1
Nissan,Juke,,Light grey,2016.0,gas,"20,000 Km",,automatic,"650,000 EGP",Alexandria,1
Suzuki,Pickup,,Dark red,2016.0,gas,"37,000 Km",,manual,"165,000 EGP",El Haram,1
Toyota,Yaris,,Red,2016.0,gas,"82,000 Km",,automatic,"385,000 EGP",Shobra,1
Chevrolet,Caprice,,White,1989.0,gas,"312,000 Km",,automatic,"165,000 EGP",Cairo,1
Chevrolet,Optra,,Red,2008.0,gas,"285,000 Km",,automatic,"190,000 EGP",Dyarb Negm,1
Ford,Focus,,Mocha,2017.0,gas,"80,000 Km",,automatic,"400,000 EGP",Damietta,1
Opel,Mokka,,Green,2022.0,gas,"15,000 Km",,automatic,"830,000 EGP",Cairo,1
Hyundai,Sonata,,Dark blue,1994.0,gas,"100,000 Km",,automatic,"65,000 EGP",Kom Ombo,1
Ford,Escort,,Dark green,1999.0,gas,0 Km,,manual,"55,000 EGP",Cairo,1
Peugeot,508,,White,2022.0,gas,"11,000 Km",,manual,"1,150,000 EGP",Alexandria,1
Mercedes,A 200,,Gold,1983.0,gas,0 Km,,automatic,"115,000 EGP",Dakahlia,1
Hyundai,Sonata,,Light grey,1998.0,gas,"370,000 Km",,automatic,"140,000 EGP",Tanta,1
Hyundai,I10,,Black,2012.0,gas,"100,000 Km",,automatic,"310,000 EGP",El Haram,1
Chery,Arrizo 5,,Gray,2022.0,gas,"22,000 Km",,automatic,"400,000 EGP",Al Shorouk,1
Chevrolet,Optra,,Black,2016.0,gas,"132,000 Km",,automatic,"233,000 EGP",Shobra,1
Daihatsu,Gran max,,White,2011.0,gas,"200,000 Km",,manual,"100,000 EGP",Cairo,1
Mercedes,A 200,,Gray,2020.0,gas,"40,000 Km",,automatic,"1,250,000 EGP",Cairo,1
Mercedes,E 280,,Black,2006.0,gas,"97,000 Km",,automatic,"670,000 EGP",Dokki,1
Suzuki,Van,,Gray,2015.0,gas,0 Km,,automatic,"135,000 EGP",Sheraton,1
Mitsubishi,Lancer Crystala,,Red,1991.0,gas,"200,000 Km",,automatic,"73,000 EGP",Cairo,1
Renault,Megane,,Silver,2005.0,gas,"270,000 Km",,automatic,"117,000 EGP",6 October,1
Dodge,Dart,,Yellow,2013.0,gas,"130,000 Km",,automatic,"360,000 EGP",Nasr city,1
Chevrolet,Optra,,Gray,2022.0,gas,"49,500 Km",,automatic,"425,000 EGP",Helwan,1
Daewoo,Lanos,,Gold,2000.0,gas,0 Km,,manual,"110,000 EGP",Qalyubia,1
Ford,Escort,,Dark green,1998.0,gas,"85,000 Km",,manual,"65,000 EGP",Banha,1
Nissan,Sunny,,Silver,2017.0,gas,"80,000 Km",,automatic,"270,000 EGP",Helwan,1
Chevrolet,Lanos,,Dark red,2010.0,gas,"89,000 Km",,manual,"150,000 EGP",Tanta,1
Hyundai,Elantra HD,,Silver,2021.0,gas,"16,500 Km",,automatic,"520,000 EGP",Ismailia,1
Hyundai,Elantra HD,,Bronze,2021.0,gas,"38,000 Km",,automatic,"457,000 EGP",Tanta,1
Nissan,Sunny,,Bronze,2020.0,gas,"165,000 Km",,automatic,"310,000 EGP",Banha,1
Chevrolet,Aveo,,Gray,2019.0,gas,"95,000 Km",,automatic,"290,000 EGP",6 October,1
Chevrolet,Lanos,,Silver,2018.0,gas,"165,000 Km",,manual,"210,000 EGP",Alexandria,1
Peugeot,307,,Black,2006.0,gas,"143,000 Km",,manual,"225,000 EGP",Alexandria,1
Geely,Emgrand 7,,Dark red,2014.0,gas,"96,000 Km",,automatic,"200,000 EGP",Cairo,1
Bentley,Flying Spur,,Black,2010.0,gas,"25,500 Km",,automatic,"4,850,000 EGP",Heliopolis,1
Lada,2105,,White,1994.0,gas,"150,000 Km",,manual,"35,000 EGP",El Minya,1
Audi,Q3,,White,2017.0,gas,"39,647 Km",,automatic,"880,000 EGP",Beheira,1
Seat,Toledo,,Red,2001.0,gas,"200,000 Km",,manual,"170,000 EGP",6 October,1
Chery,Tiggo 3,,Light grey,2018.0,gas,"75,000 Km",,automatic,"355,000 EGP",Madinaty,1
Suzuki,Swift,,White,1993.0,gas,"190,000 Km",,manual,"52,000 EGP",Alexandria,1
Fiat,Tipo,,Dark green,2021.0,gas,"46,000 Km",,automatic,"430,000 EGP",Maadi,1
Toyota,Corolla,,Silver,2022.0,gas,"45,000 Km",,automatic,"750,000 EGP",Beheira,1
Changan,Benni,,White,2022.0,gas,"17,000 Km",,automatic,"320,000 EGP",El Manial,1
Fiat,Punto,,Black,2015.0,gas,"180,000 Km",,manual,"240,000 EGP",Alexandria,1
Toyota,Corolla,,Black,2017.0,gas,"129,000 Km",,automatic,"700,000 EGP",Tagamo3 - New Cairo,1
Kia,Sportage,,Black,2015.0,gas,"130,000 Km",,automatic,"650,000 EGP",Hurghada,1
Fiat,128,,Red,1974.0,gas,0 Km,,manual,"16,000 EGP",Tagamo3 - New Cairo,1
Jeep,Liberty,,Silver,2006.0,gas,"147,000 Km",,automatic,"450,000 EGP",Heliopolis,1
Kia,Cerato,,Gray,2015.0,gas,"77,000 Km",,automatic,"435,000 EGP",Giza,1
Skoda,Octavia A4,,Blue,1999.0,gas,"118,000 Km",,automatic,"210,000 EGP",Shobra,1
Mitsubishi,Lancer Puma,,Silver,2007.0,gas,"215,000 Km",,automatic,"245,000 EGP",Dakahlia,1
Mercedes,E 300,,Black,2020.0,Hybrid,"42,000 Km",,automatic,"2,400,000 EGP",Alexandria,1
Fiat,127,,White,1985.0,gas,"200,000 Km",,automatic,"11,000 EGP",6 October,1
BMW,X3,,Black,2021.0,gas,"53,000 Km",,automatic,"2,600,000 EGP",Mohandessin,1
Kia,Carens,,Bronze,2012.0,gas,"137,000 Km",,automatic,"398,000 EGP",Cairo,1
Byd,F3,,Gold,2019.0,gas,"93,000 Km",,manual,"250,000 EGP",Cairo,1
Byd,F3R,,Silver,2014.0,natural gas,"222,000 Km",,automatic,"160,000 EGP",Cairo,1
Fiat,Tipo,,Silver,2020.0,gas,"150,000 Km",,manual,"330,000 EGP",Obour City,1
Jeep,Cherokee,,Dark red,1996.0,gas,"100,000 Km",,automatic,"125,000 EGP",Cairo,1
Nissan,Sentra,,Gray,2019.0,gas,"88,000 Km",,automatic,"390,000 EGP",Ismailia,1
Suzuki,Pickup,,White,2019.0,gas,"65,000 Km",,manual,"158,000 EGP",Dakahlia,1
Peugeot,104,,Black,1975.0,gas,0 Km,,manual,"20,000 EGP",6 October,1
Hyundai,Accent,,Black,2011.0,gas,"200,000 Km",,automatic,"250,000 EGP",6 October,1
Fiat,Ritmo,,White,1980.0,gas,0 Km,,manual,"30,000 EGP",Ismailia,1
Geely,Emgrand 7,,White,2016.0,gas,"155,000 Km",,manual,"170,000 EGP",El Mahalla,1
Nissan,Sunny,,Silver,2022.0,gas,"92,000 Km",,automatic,"340,000 EGP",6 October,1
Chevrolet,Cruze,,Black,2010.0,gas,"230,000 Km",,manual,"250,000 EGP",10th of Ramadan,1
Renault,Kadjar,,White,2020.0,gas,"36,000 Km",,automatic,"780,000 EGP",Tanta,1
Suzuki,Maruti,,Dark blue,2012.0,gas,"60,000 Km",,manual,"100,000 EGP",Kafr el-Sheikh,1
Lada,2110,,Silver,2006.0,gas,"235,000 Km",,manual,"60,000 EGP",Ismailia,1
Mitsubishi,Lancer EX Shark,,Dark red,2016.0,natural gas,"44,000 Km",,automatic,"470,000 EGP",Shibin el Kom,1
Byd,F3,,Silver,2021.0,gas,"75,000 Km",,manual,"285,000 EGP",Al Shorouk,1
Skoda,Octavia A8,,White,2021.0,gas,"36,000 Km",,automatic,"1,300,000 EGP",Tagamo3 - New Cairo,1
Hyundai,Accent RB,,Eggplant,2021.0,gas,"42,000 Km",,automatic,"580,000 EGP",Cairo,1
Daewoo,Nubira 2,,Mocha,2006.0,gas,"216,000 Km",,automatic,"200,000 EGP",Banha,1
Mitsubishi,Lancer EX Shark,,Silver,2015.0,gas,"90,000 Km",,automatic,"375,000 EGP",Sohag,1
Fiat,Siena,,Silver,2001.0,gas,"175,000 Km",,manual,"83,000 EGP",Suez,1
Toyota,Yaris,,Gray,2015.0,gas,"179,000 Km",,automatic,"340,000 EGP",Tagamo3 - New Cairo,1
Nissan,Sentra,,Black,2021.0,gas,"47,000 Km",,automatic,"490,000 EGP",Mokattam,1
Opel,Corsa,,Dark blue,2004.0,gas,"330,000 Km",,manual,"120,000 EGP",Rosetta,1
Mercedes,C 200,,Gray,2013.0,gas,"147,000 Km",,automatic,"820,000 EGP",Cairo,1
Speranza,A516,,Silver,2007.0,gas,"111,000 Km",,manual,"120,000 EGP",Zagazig,1
Speranza,A516,,Black,2009.0,gas,"135,000 Km",,manual,"150,000 EGP",New Administrative Capital,1
Haval,Jolion,,Blue,2022.0,gas,"44,000 Km",,automatic,"750,000 EGP",Tagamo3 - New Cairo,1
Byd,F3,,Dark red,2021.0,gas,"86,000 Km",,manual,"260,000 EGP",Alexandria,1
Nissan,Sunny,,Black,2018.0,gas,"76,000 Km",,automatic,"290,000 EGP",Mohandessin,1
Chevrolet,Aveo,,Gray,2018.0,gas,0 Km,,automatic,"270,000 EGP",Mansoura,1
Chery,Arrizo 5,,Dark blue,2020.0,gas,"90,000 Km",,automatic,"310,000 EGP",El Qanater El Khayreya,1
Fiat,127,,White,1985.0,gas,0 Km,,manual,"11,000 EGP",6 October,1
Nissan,Sunny,,Silver,1997.0,gas,"183,000 Km",,manual,"90,000 EGP",Mit Ghamr,1
Chery,Arrizo 5,,Bronze,2022.0,gas,"1,500 Km",,automatic,"400,000 EGP",Zagazig,1
Chevrolet,Aveo,,Gray,2014.0,gas,"150,000 Km",,automatic,"250,000 EGP",El Haram,1
Renault,Clio,,Blue,1996.0,gas,"170,000 Km",,manual,"65,000 EGP",Imbaba,1
Fiat,Siena,,Red,2001.0,gas,"220,000 Km",,manual,"67,000 EGP",Helwan,1
Kia,Spectra,,Gray,2005.0,gas,"240,000 Km",,manual,"98,000 EGP",Cairo,1
Volkswagen,Jetta,,Black,2008.0,gas,"300,000 Km",,automatic,"380,000 EGP",Giza,1
Faw,B30,,Black,2018.0,gas,"140,000 Km",,automatic,"270,000 EGP",Cairo,1
Toyota,Corolla,,Gold,2007.0,gas,"450,000 Km",,manual,"320,000 EGP",Giza,1
Chevrolet,Optra,,Gold,2008.0,gas,"200,000 Km",,automatic,"195,000 EGP",Tanta,1
Mitsubishi,Lancer EX Shark,,Red,2016.0,gas,"160,000 Km",,automatic,"360,000 EGP",El Haram,1
Seat,Leon,,White,2020.0,gas,"50,000 Km",,automatic,"700,000 EGP",Cairo,1
Chevrolet,N-Series,,White,1995.0,diesel,"100,000 Km",,manual,"90,000 EGP",Cairo,1
Mitsubishi,Eclipse Cross,,Bronze,2020.0,gas,"120,000 Km",,automatic,"735,000 EGP",El Bagour,1
Nissan,Sunny,,Silver,2018.0,gas,"46,000 Km",,automatic,"340,000 EGP",Nasr city,1
Hyundai,H1,,White,2007.0,diesel,"585,000 Km",,manual,"125,000 EGP",Cairo,1
Toyota,Corolla,,White,2016.0,gas,"160,000 Km",,automatic,"620,000 EGP",Giza,1
Chevrolet,Optra,,Silver,2017.0,gas,"140,000 Km",,automatic,"300,000 EGP",Tagamo3 - New Cairo,1
Chevrolet,Lanos,,Silver,2011.0,gas,"158,000 Km",,manual,"150,000 EGP",Aswan,1
Hyundai,Elantra,,Dark red,2008.0,gas,"160,000 Km",,automatic,"270,000 EGP",Kafr el-Sheikh,1
Hyundai,Elantra MD,,Black,2018.0,gas,"120,000 Km",,automatic,"520,000 EGP",Heliopolis,1
Speranza,A113,,Black,2011.0,gas,"140,000 Km",,manual,"95,000 EGP",Shobra,1
Chery,Tiggo 7 pro,,Red,2022.0,gas,"15,000 Km",,automatic,"835,000 EGP",Mokattam,1
Chery,Arrizo 5,,Red,2022.0,gas,"100,000 Km",,manual,"320,000 EGP",Warraq,1
Chery,Arrizo 5,,Silver,2022.0,gas,"10,000 Km",,automatic,"415,000 EGP",Giza,1
Kia,Cerato,,Mocha,2015.0,gas,"142,000 Km",,automatic,"415,000 EGP",Ismailia,1
